return_id,item_id,reason,return_date
2946,7944,Damaged,2021-05-05
2947,74951,Customer changed mind,2021-01-31
2948,54741,Wrong item,2020-03-20
2949,51008,Wrong item,2050-06-01
2950,72741,Wrong item,2058-05-11
2951,30652,Damaged,2022-12-12
2952,15498,Wrong item,2021-05-21
2953,77817,Wrong item,2023-02-26
2954,51398,Damaged,2021-03-31
2955,32797,Customer changed mind,2020-08-06
2956,97370,Damaged,2023-12-23
2957,48708,Damaged,2020-12-09
2958,46494,Damaged,2020-01-20
2959,52395,Customer changed mind,2023-07-01
2960,75087,Customer changed mind,2021-12-05
2961,49403,Damaged,2022-08-05
2962,82531,Customer changed mind,2023-09-07
2963,23911,Customer changed mind,2022-11-30
2964,7344,Damaged,2037-01-17
2965,53880,Damaged,2091-05-15
2966,54553,Wrong item,2020-05-03
2967,83831,Wrong item,2022-04-18
2968,2727,Damaged,2021-10-05
2969,6388,Wrong item,2022-05-13
2970,79942,Damaged,2023-11-26
2971,14311,Customer changed mind,2023-06-06
2972,92081,Customer changed mind,2023-10-01
2973,46953,Wrong item,2021-01-08
2974,61285,Customer changed mind,2023-10-03
2975,83583,Customer changed mind,2023-01-20
2976,67737,Damaged,2021-03-16
2977,73255,Wrong item,2063-03-16
2978,62097,Damaged,2092-04-02
2979,96365,Damaged,2022-03-01
2980,54533,Customer changed mind,2022-05-29
2981,2368,Customer changed mind,2092-01-14
2982,83428,Damaged,2021-06-09
2983,23370,Wrong item,2023-11-12
2984,4347,Wrong item,2020-04-20
2985,73936,Customer changed mind,2021-02-11
2986,65985,Wrong item,2021-08-10
2987,73776,Damaged,2021-10-22
2988,69307,Damaged,2020-10-11
2989,41482,Customer changed mind,2023-11-14
2990,72162,Wrong item,2022-10-16
2991,9902,Customer changed mind,2021-08-15
2992,71856,Wrong item,2069-09-01
2993,48219,Customer changed mind,2023-09-19
2994,85102,Wrong item,2022-05-21
2995,81183,Customer changed mind,2020-09-25
2996,77518,Damaged,2021-07-28
2997,21046,Customer changed mind,2021-01-04
2998,71684,Damaged,2023-10-30
2999,45313,Damaged,2023-02-22
3000,56295,Damaged,2022-04-08
3001,43951,Damaged,2021-12-03
3002,33548,Wrong item,2022-11-13
3003,3660,Customer changed mind,2023-02-22
3004,62386,Wrong item,2023-11-16
3005,4445,Damaged,2020-06-24
3006,51015,Damaged,2020-09-29
3007,3562,Damaged,2021-07-10
3008,27211,Wrong item,2085-10-14
3009,38630,Customer changed mind,2022-03-16
3010,23480,Wrong item,2023-07-03
3011,41761,Customer changed mind,2021-12-16
3012,46344,Wrong item,2023-01-19
3013,20434,Wrong item,2021-04-26
3014,55174,Damaged,2023-12-19
3015,75579,Customer changed mind,2022-06-12
3016,12051,Wrong item,2021-05-12
3017,30057,Customer changed mind,2020-09-21
3018,21404,Wrong item,2039-06-10
3019,20033,Damaged,2020-12-10
3020,67109,Wrong item,2022-03-08
3021,79134,Wrong item,2020-06-22
3022,18153,Wrong item,2022-06-17
3023,96749,Damaged,2020-12-05
3024,87923,Customer changed mind,2022-02-10
3025,50054,Customer changed mind,2021-10-14
3026,72836,Damaged,2023-10-03
3027,84645,Damaged,2042-02-16
3028,31250,Wrong item,2023-02-08
3029,80975,Wrong item,2020-07-16
3030,40230,Customer changed mind,2067-03-10
3031,27319,Customer changed mind,2022-07-30
3032,24308,Damaged,2021-01-21
3033,65952,Wrong item,2076-03-01
3034,16636,Wrong item,2020-12-10
3035,62539,Damaged,2022-11-04
3036,93072,Damaged,2023-01-31
3037,36791,Damaged,2020-03-14
3038,16561,Wrong item,2022-03-07
3039,56247,Damaged,2023-09-26
3040,63421,Damaged,2023-03-23
3041,33364,Damaged,2022-12-23
3042,67141,Customer changed mind,2021-07-20
3043,50225,Wrong item,2023-07-07
3044,8204,Damaged,2023-07-14
3045,2823,Wrong item,2020-12-22
3046,76835,Damaged,2020-11-14
3047,47939,Customer changed mind,2021-01-14
3048,40614,Wrong item,2021-07-29
3049,27469,Damaged,2022-10-08
3050,52958,Customer changed mind,2020-05-16
3051,56219,Damaged,2022-02-19
3052,32550,Customer changed mind,2023-03-24
3053,10887,Customer changed mind,2020-02-18
3054,91332,Customer changed mind,2054-05-21
3055,21681,Wrong item,2021-06-29
3056,41565,Damaged,2020-06-26
3057,82263,Wrong item,2022-10-04
3058,60688,Customer changed mind,2020-01-10
3059,54644,Wrong item,2021-08-19
3060,78142,Customer changed mind,2023-07-17
3061,71038,Damaged,2023-01-03
3062,65475,Customer changed mind,2021-08-31
3063,91625,Damaged,2068-06-06
3064,21917,Wrong item,2021-09-04
3065,58686,Damaged,2023-01-01
3066,16622,Customer changed mind,2021-01-29
3067,56581,Customer changed mind,2023-04-23
3068,45230,Damaged,2020-09-13
3069,48603,Customer changed mind,2094-01-25
3070,80217,Customer changed mind,2092-00-14
3071,67361,Customer changed mind,2021-02-20
3072,44941,Customer changed mind,2023-03-07
3073,51596,Customer changed mind,2022-04-13
3074,64104,Customer changed mind,2022-07-22
3075,65342,Customer changed mind,2020-04-13
3076,45713,Damaged,2020-11-05
3077,6376,Wrong item,2020-05-01
3078,91917,Damaged,2020-07-21
3079,66377,Wrong item,2021-08-22
3080,20351,Wrong item,2021-03-27
3081,6524,Wrong item,2023-04-24
3082,90349,Wrong item,2021-10-06
3083,3658,Wrong item,2021-05-04
3084,85230,Damaged,2020-11-06
3085,44410,Wrong item,2020-09-05
3086,92882,Damaged,2021-03-04
3087,6355,Damaged,2023-05-20
3088,52518,Customer changed mind,2020-09-18
3089,74599,Wrong item,2021-05-28
3090,356,Wrong item,2021-12-28
3091,33935,Wrong item,2021-02-26
3092,24701,Wrong item,2020-01-14
3093,7736,Wrong item,2021-04-13
3094,45428,Damaged,2020-08-02
3095,37942,Customer changed mind,2023-03-15
3096,62192,Customer changed mind,2044-05-05
3097,78821,Damaged,2023-04-27
3098,57925,Customer changed mind,2076-05-28
3099,5070,Wrong item,2023-03-17
3100,87147,Customer changed mind,2020-08-28
3101,5024,Customer changed mind,2021-04-18
3102,64173,Wrong item,2022-10-30
3103,35577,Damaged,2020-05-16
3104,81318,Damaged,2023-06-17
3105,17832,Damaged,2023-12-30
3106,36407,Damaged,2022-08-09
3107,26382,Customer changed mind,2020-04-14
3108,87369,Customer changed mind,2023-05-24
3109,48729,Damaged,2033-01-06
3110,10772,Wrong item,2022-07-31
3111,92907,Damaged,2022-12-14
3112,39961,Damaged,2022-11-07
3113,10268,Damaged,2022-12-18
3114,67188,Wrong item,2021-07-17
3115,21905,Damaged,2023-10-24
3116,95847,Customer changed mind,2022-02-03
3117,56141,Wrong item,2020-03-31
3118,19210,Wrong item,2022-06-15
3119,5111,Wrong item,2022-10-07
3120,10572,Damaged,2022-07-19
3121,37456,Wrong item,2022-12-24
3122,25893,Wrong item,2023-06-09
3123,67907,Wrong item,2023-11-14
3124,23491,Damaged,2023-07-24
3125,39141,Damaged,2021-03-16
3126,875,Wrong item,2021-09-05
3127,27374,Customer changed mind,2020-10-19
3128,29878,Damaged,2023-02-12
3129,41269,Wrong item,2023-05-27
3130,26026,Damaged,2020-09-18
3131,75552,Damaged,2021-12-27
3132,84886,Customer changed mind,2022-09-01
3133,98033,Damaged,2020-01-22
3134,22409,Wrong item,2022-05-04
3135,83153,Damaged,2023-12-04
3136,34735,Customer changed mind,2022-11-13
3137,6178,Damaged,2074-04-14
3138,73856,Wrong item,2090-04-11
3139,68934,Damaged,2023-11-26
3140,95064,Damaged,2021-09-05
3141,48613,Customer changed mind,2023-12-25
3142,17849,Customer changed mind,2020-05-11
3143,7100,Customer changed mind,2020-06-10
3144,29703,Customer changed mind,2021-11-20
3145,38833,Wrong item,2020-06-10
3146,88324,Wrong item,2021-04-20
3147,58863,Damaged,2020-09-22
3148,37959,Wrong item,2022-09-12
3149,95055,Damaged,2020-12-28
3150,14627,Wrong item,2020-07-26
3151,3523,Customer changed mind,2021-06-17
3152,23258,Wrong item,2022-08-29
3153,97773,Customer changed mind,2023-07-18
3154,69822,Wrong item,2021-04-01
3155,53769,Customer changed mind,2021-09-06
3156,80055,Customer changed mind,2055-04-02
3157,57076,Wrong item,2021-06-09
3158,91916,Customer changed mind,2022-09-06
3159,93746,Damaged,2021-06-15
3160,74717,Customer changed mind,2022-02-01
3161,65178,Customer changed mind,2021-10-04
3162,27848,Wrong item,2020-12-17
3163,11344,Wrong item,2022-03-22
3164,80212,Damaged,2020-02-29
3165,14863,Damaged,2023-07-26
3166,58988,Wrong item,2023-09-17
3167,71881,Wrong item,2021-04-12
3168,14922,Damaged,2036-05-18
3169,23896,Customer changed mind,2022-10-07
3170,55751,Wrong item,2021-01-15
3171,41764,Customer changed mind,2021-06-24
3172,68803,Wrong item,2022-08-04
3173,92345,Customer changed mind,2022-03-03
3174,47793,Customer changed mind,2020-12-20
3175,49266,Wrong item,2022-11-12
3176,15395,Customer changed mind,2022-04-26
3177,63195,Customer changed mind,2021-06-17
3178,17337,Wrong item,2022-05-26
3179,14505,Damaged,2021-01-27
3180,295,Damaged,2020-12-25
3181,29687,Wrong item,2022-11-20
3182,60443,Wrong item,2023-02-13
3183,93892,Customer changed mind,2023-06-14
3184,31158,Customer changed mind,2020-01-11
3185,32989,Damaged,2021-12-16
3186,49347,Customer changed mind,2066-10-05
3187,37171,Damaged,2022-12-18
3188,95798,Customer changed mind,2058-06-24
3189,54409,Wrong item,2022-07-08
3190,40339,Wrong item,2020-11-21
3191,51498,Damaged,2023-06-27
3192,91957,Customer changed mind,2020-02-14
3193,42760,Wrong item,2021-04-27
3194,74385,Wrong item,2021-06-13
3195,32498,Wrong item,2021-03-25
3196,76059,Wrong item,2021-10-27
3197,43763,Wrong item,2021-09-09
3198,36381,Damaged,2020-04-06
3199,59004,Customer changed mind,2020-01-05
3200,3402,Wrong item,2021-11-24
3201,17492,Damaged,2064-01-21
3202,94955,Customer changed mind,2021-08-24
3203,54159,Wrong item,2021-07-14
3204,85446,Damaged,2021-06-12
3205,89356,Wrong item,2020-06-07
3206,72596,Customer changed mind,2043-06-18
3207,73731,Customer changed mind,2020-01-23
3208,42372,Customer changed mind,2020-02-10
3209,89831,Damaged,2022-12-09
3210,93206,Customer changed mind,2021-11-13
3211,63011,Customer changed mind,2023-06-29
3212,26153,Customer changed mind,2021-08-19
3213,182,Damaged,2020-12-29
3214,3821,Customer changed mind,2021-01-04
3215,84984,Customer changed mind,2020-09-07
3216,81358,Wrong item,2022-07-06
3217,470,Wrong item,2021-05-30
3218,82611,Damaged,2020-02-18
3219,97024,Customer changed mind,2020-09-27
3220,48543,Customer changed mind,2020-03-04
3221,42570,Customer changed mind,2020-09-09
3222,82972,Customer changed mind,2020-03-18
3223,1530,Damaged,2022-03-05
3224,50180,Customer changed mind,2020-10-30
3225,75414,Damaged,2021-07-21
3226,78739,Wrong item,2022-07-30
3227,55927,Damaged,2022-01-09
3228,45652,Customer changed mind,2022-05-09
3229,42169,Damaged,2020-12-28
3230,14384,Wrong item,2021-02-15
3231,69042,Damaged,2020-02-18
3232,34839,Damaged,2023-04-29
3233,2201,Wrong item,2020-11-20
3234,33591,Wrong item,2098-00-13
3235,39482,Damaged,2023-08-22
3236,73340,Damaged,2022-11-09
3237,81196,Damaged,2022-10-29
3238,39963,Customer changed mind,2023-02-03
3239,13678,Wrong item,2021-09-03
3240,78399,Damaged,2022-05-11
3241,84032,Damaged,2023-07-20
3242,34909,Customer changed mind,2023-05-21
3243,60790,Customer changed mind,2069-10-27
3244,15664,Damaged,2023-06-05
3245,72975,Customer changed mind,2023-12-07
3246,16171,Damaged,2020-12-12
3247,16587,Customer changed mind,2020-02-09
3248,47322,Customer changed mind,2021-08-12
3249,64320,Customer changed mind,2020-08-26
3250,42198,Damaged,2021-10-25
3251,57865,Customer changed mind,2020-05-04
3252,55832,Wrong item,2021-10-29
3253,90830,Customer changed mind,2081-07-10
3254,78194,Customer changed mind,2022-12-21
3255,8710,Wrong item,2020-08-28
3256,30965,Damaged,2021-09-27
3257,54533,Customer changed mind,2022-04-19
3258,95638,Wrong item,2021-05-17
3259,61856,Wrong item,2022-03-24
3260,63340,Customer changed mind,2023-02-02
3261,38295,Customer changed mind,2065-03-20
3262,44902,Customer changed mind,2020-11-14
3263,4895,Customer changed mind,2020-12-03
3264,9645,Wrong item,2021-12-26
3265,97167,Wrong item,2022-11-19
3266,72921,Wrong item,2020-07-09
3267,30577,Damaged,2020-01-29
3268,25165,Wrong item,2020-04-05
3269,3207,Damaged,2022-04-12
3270,76853,Customer changed mind,2022-06-28
3271,95668,Wrong item,2021-06-27
3272,94984,Damaged,2021-03-21
3273,69607,Damaged,2022-07-31
3274,22802,Damaged,2022-02-09
3275,15380,Customer changed mind,2023-07-13
3276,32544,Damaged,2067-03-22
3277,30896,Wrong item,2022-08-04
3278,71773,Damaged,2020-07-08
3279,48795,Damaged,2021-07-01
3280,41981,Wrong item,2020-06-10
3281,61402,Damaged,2020-09-05
3282,91833,Damaged,2023-10-01
3283,89028,Damaged,2023-03-19
3284,85091,Wrong item,2021-03-30
3285,12059,Wrong item,2021-03-17
3286,58250,Damaged,2021-03-01
3287,63119,Customer changed mind,2023-08-26
3288,43858,Wrong item,2021-04-24
3289,46916,Wrong item,2020-04-01
3290,47330,Wrong item,2020-05-06
3291,92860,Customer changed mind,2020-08-29
3292,45467,Wrong item,2022-02-28
3293,47331,Customer changed mind,2023-02-18
3294,99577,Wrong item,2023-12-20
3295,3098,Damaged,2022-10-02
3296,15567,Wrong item,2021-12-21
3297,25657,Damaged,2023-12-20
3298,83818,Damaged,2022-03-26
3299,13127,Wrong item,2023-10-24
3300,97098,Damaged,2034-03-20
3301,42001,Customer changed mind,2021-11-15
3302,27326,Customer changed mind,2020-09-21
3303,13644,Wrong item,2023-05-24
3304,98301,Wrong item,2020-10-31
3305,6451,Damaged,2020-08-11
3306,8950,Customer changed mind,2021-02-03
3307,18923,Customer changed mind,2023-12-30
3308,60912,Customer changed mind,2021-05-10
3309,2409,Wrong item,2020-06-08
3310,54597,Damaged,2022-10-28
3311,79568,Damaged,2020-04-08
3312,84344,Damaged,2078-02-24
3313,89675,Damaged,2020-02-24
3314,21637,Wrong item,2020-01-01
3315,39017,Wrong item,2030-00-28
3316,93663,Wrong item,2021-05-12
3317,35305,Wrong item,2022-01-11
3318,71794,Customer changed mind,2021-12-31
3319,1176,Customer changed mind,2020-08-09
3320,28769,Wrong item,2023-02-15
3321,79545,Wrong item,2063-07-18
3322,62557,Customer changed mind,2063-08-06
3323,76681,Damaged,2022-08-05
3324,32324,Damaged,2022-07-04
3325,30455,Wrong item,2020-05-10
3326,74032,Damaged,2053-04-03
3327,94734,Damaged,2020-06-15
3328,46867,Damaged,2022-06-25
3329,9991,Wrong item,2023-10-07
3330,7875,Damaged,2022-12-09
3331,71956,Wrong item,2020-08-04
3332,26916,Customer changed mind,2022-09-12
3333,33915,Wrong item,2020-08-07
3334,62451,Wrong item,2022-03-16
3335,61730,Damaged,2022-03-08
3336,98444,Damaged,2021-04-09
3337,13610,Damaged,2021-10-22
3338,28848,Damaged,2052-01-22
3339,86524,Damaged,2021-06-11
3340,82532,Damaged,2023-01-09
3341,13320,Wrong item,2021-05-04
3342,3998,Damaged,2022-06-11
3343,73752,Damaged,2023-08-08
3344,40489,Wrong item,2020-11-29
3345,93219,Damaged,2022-10-05
3346,15300,Damaged,2020-04-24
3347,67048,Damaged,2023-09-09
3348,48127,Wrong item,2020-06-23
3349,2723,Customer changed mind,2021-10-19
3350,16966,Damaged,2021-10-23
3351,74216,Customer changed mind,2021-07-10
3352,15704,Wrong item,2021-01-07
3353,54946,Customer changed mind,2023-12-31
3354,39624,Damaged,2023-10-21
3355,89528,Customer changed mind,2022-05-24
3356,44572,Wrong item,2023-03-03
3357,67237,Wrong item,2023-12-23
3358,80560,Damaged,2022-08-05
3359,1363,Customer changed mind,2021-12-07
3360,81754,Customer changed mind,2022-01-22
3361,10041,Wrong item,2022-07-03
3362,65908,Wrong item,2020-04-19
3363,87033,Customer changed mind,2020-08-22
3364,54437,Customer changed mind,2023-05-03
3365,62581,Damaged,2020-12-25
3366,21597,Customer changed mind,2023-09-07
3367,18108,Wrong item,2021-03-20
3368,31090,Wrong item,2020-11-16
3369,64935,Wrong item,2044-07-14
3370,58847,Customer changed mind,2020-01-09
3371,29669,Customer changed mind,2023-10-19
3372,13310,Damaged,2021-02-11
3373,18473,Damaged,2022-05-01
3374,50749,Customer changed mind,2021-10-19
3375,55009,Wrong item,2021-11-16
3376,66767,Damaged,2069-07-14
3377,10704,Damaged,2022-10-03
3378,67389,Customer changed mind,2020-03-08
3379,9531,Damaged,2021-04-14
3380,75221,Wrong item,2020-08-07
3381,16111,Wrong item,2021-05-09
3382,92269,Customer changed mind,2020-10-10
3383,10693,Wrong item,2021-04-27
3384,41228,Damaged,2022-09-04
3385,91996,Customer changed mind,2020-09-03
3386,29496,Wrong item,2022-01-25
3387,50677,Wrong item,2021-09-18
3388,66562,Customer changed mind,2020-01-11
3389,40201,Wrong item,2022-09-16
3390,22199,Customer changed mind,2023-12-27
3391,25214,Damaged,2049-07-13
3392,64748,Customer changed mind,2022-11-01
3393,34283,Wrong item,2023-09-19
3394,60506,Wrong item,2048-00-16
3395,15150,Damaged,2020-05-17
3396,85326,Wrong item,2021-10-02
3397,31375,Damaged,2021-10-05
3398,32213,Customer changed mind,2020-10-18
3399,80729,Customer changed mind,2022-06-27
3400,36884,Damaged,2020-10-07
3401,86977,Wrong item,2020-08-30
3402,14813,Wrong item,2021-09-07
3403,60853,Customer changed mind,2021-07-13
3404,35713,Damaged,2021-06-29
3405,80105,Damaged,2020-05-21
3406,87299,Customer changed mind,2020-09-15
3407,1779,Damaged,2021-06-01
3408,62279,Damaged,2020-09-11
3409,97516,Customer changed mind,2023-03-06
3410,44342,Wrong item,2021-11-13
3411,39075,Customer changed mind,2023-04-23
3412,56374,Wrong item,2023-08-10
3413,67368,Wrong item,2022-07-02
3414,24406,Customer changed mind,2023-09-13
3415,21491,Customer changed mind,2023-11-05
3416,18382,Customer changed mind,2080-04-10
3417,65687,Customer changed mind,2020-11-22
3418,99509,Wrong item,2023-12-19
3419,91509,Customer changed mind,2076-04-04
3420,26381,Wrong item,2023-11-12
3421,55303,Damaged,2062-06-10
3422,83690,Wrong item,2023-08-09
3423,94420,Customer changed mind,2020-10-05
3424,99944,Wrong item,2022-11-25
3425,8870,Wrong item,2022-05-10
3426,42311,Customer changed mind,2020-07-29
3427,80555,Wrong item,2022-10-19
3428,82330,Customer changed mind,2020-06-22
3429,78658,Customer changed mind,2021-12-17
3430,4273,Wrong item,2021-03-10
3431,34965,Customer changed mind,2021-12-30
3432,4799,Wrong item,2022-09-11
3433,34611,Customer changed mind,2021-10-16
3434,89761,Customer changed mind,2023-12-09
3435,60564,Wrong item,2046-01-14
3436,91666,Wrong item,2020-02-29
3437,9303,Damaged,2021-02-19
3438,21445,Customer changed mind,2020-10-07
3439,43478,Damaged,2022-12-09
3440,98557,Customer changed mind,2022-07-08
3441,25234,Damaged,2022-04-23
3442,99670,Customer changed mind,2022-03-11
3443,35318,Customer changed mind,2021-04-09
3444,66647,Customer changed mind,2020-06-18
3445,63826,Wrong item,2022-11-19
3446,48879,Wrong item,2022-09-05
3447,92074,Damaged,2023-08-19
3448,66203,Damaged,2021-04-17
3449,38518,Customer changed mind,2020-09-20
3450,62887,Wrong item,2020-12-26
3451,66879,Damaged,2021-03-23
3452,8791,Damaged,2021-11-20
3453,61819,Customer changed mind,2023-11-24
3454,72978,Damaged,2021-03-21
3455,19043,Wrong item,2021-01-30
3456,68746,Damaged,2022-06-11
3457,16358,Wrong item,2020-05-06
3458,51015,Damaged,2020-01-11
3459,71263,Damaged,2047-06-17
3460,11550,Customer changed mind,2022-02-22
3461,65088,Customer changed mind,2023-01-12
3462,11809,Wrong item,2021-11-15
3463,39673,Wrong item,2022-06-12
3464,88466,Customer changed mind,2022-12-22
3465,41509,Customer changed mind,2021-02-20
3466,24423,Damaged,2099-01-22
3467,61521,Customer changed mind,2023-07-23
3468,89991,Wrong item,2021-12-09
3469,10826,Damaged,2020-11-19
3470,22623,Damaged,2022-04-01
3471,48542,Customer changed mind,2023-01-18
3472,99962,Customer changed mind,2020-09-16
3473,14454,Damaged,2021-10-12
3474,64360,Customer changed mind,2023-06-24
3475,8980,Wrong item,2021-09-22
3476,72049,Damaged,2023-08-10
3477,13981,Damaged,2021-07-17
3478,2725,Customer changed mind,2020-10-09
3479,4808,Customer changed mind,2021-08-13
3480,94681,Customer changed mind,2067-05-08
3481,31807,Wrong item,2020-08-25
3482,66085,Damaged,2021-03-17
3483,37313,Customer changed mind,2022-11-01
3484,52351,Customer changed mind,2021-10-20
3485,86476,Wrong item,2049-00-17
3486,35529,Wrong item,2020-02-29
3487,15132,Wrong item,2023-06-29
3488,98329,Wrong item,2023-10-24
3489,65561,Wrong item,2023-11-16
3490,39825,Wrong item,2023-08-28
3491,69059,Customer changed mind,2023-03-04
3492,91303,Wrong item,2022-01-08
3493,30446,Customer changed mind,2020-10-31
3494,56434,Damaged,2022-04-14
3495,3835,Damaged,2022-08-30
3496,68533,Customer changed mind,2023-08-08
3497,91831,Customer changed mind,2045-03-13
3498,77155,Wrong item,2023-11-13
3499,25883,Damaged,2020-06-10
3500,85899,Customer changed mind,2021-02-16
3501,70142,Wrong item,2021-08-05
3502,34392,Wrong item,2023-12-23
3503,52112,Damaged,2021-08-07
3504,58035,Customer changed mind,2022-04-08
3505,81566,Damaged,2020-09-23
3506,51705,Wrong item,2021-04-26
3507,78883,Damaged,2020-07-09
3508,73828,Damaged,2022-03-12
3509,40405,Customer changed mind,2021-01-15
3510,4082,Damaged,2022-05-29
3511,88386,Damaged,2020-03-19
3512,20597,Wrong item,2051-06-03
3513,15281,Damaged,2021-01-09
3514,41976,Customer changed mind,2086-05-15
3515,45264,Damaged,2021-07-13
3516,77656,Customer changed mind,2020-10-03
3517,61139,Damaged,2020-07-02
3518,99832,Damaged,2020-09-19
3519,13688,Damaged,2022-05-21
3520,76557,Damaged,2092-09-09
3521,22393,Customer changed mind,2021-03-16
3522,50180,Wrong item,2022-02-04
3523,83043,Damaged,2023-03-31
3524,50314,Damaged,2022-12-16
3525,60625,Customer changed mind,2020-08-27
3526,31949,Customer changed mind,2023-03-11
3527,9418,Damaged,2022-07-16
3528,93881,Customer changed mind,2020-03-12
3529,4691,Wrong item,2021-08-28
3530,8496,Damaged,2022-10-16
3531,69326,Damaged,2021-04-22
3532,44668,Customer changed mind,2021-05-01
3533,32932,Damaged,2022-01-17
3534,19149,Damaged,2021-10-17
3535,94200,Customer changed mind,2020-07-02
3536,37278,Damaged,2020-03-22
3537,71444,Customer changed mind,2022-11-23
3538,32178,Wrong item,2022-10-01
3539,63179,Customer changed mind,2023-05-25
3540,52935,Customer changed mind,2022-10-23
3541,91394,Customer changed mind,2020-10-03
3542,78903,Customer changed mind,2022-05-24
3543,99541,Customer changed mind,2023-01-17
3544,4558,Damaged,2022-02-11
3545,34321,Customer changed mind,2021-05-10
3546,67384,Wrong item,2055-07-11
3547,26672,Wrong item,2022-05-03
3548,68375,Customer changed mind,2020-06-17
3549,38401,Wrong item,2022-12-14
3550,54484,Wrong item,2021-10-21
3551,46392,Customer changed mind,2023-11-03
3552,80107,Customer changed mind,2020-04-20
3553,8803,Customer changed mind,2022-01-23
3554,22491,Damaged,2023-11-29
3555,94551,Customer changed mind,2023-10-06
3556,51011,Damaged,2023-04-14
3557,55468,Customer changed mind,2023-08-26
3558,57106,Wrong item,2023-01-30
3559,32267,Wrong item,2022-10-26
3560,8648,Customer changed mind,2022-10-27
3561,55011,Wrong item,2035-03-26
3562,58646,Customer changed mind,2023-10-04
3563,46194,Customer changed mind,2020-02-02
3564,80118,Damaged,2022-12-18
3565,38356,Damaged,2021-03-30
3566,47781,Damaged,2023-03-15
3567,92978,Wrong item,2021-06-18
3568,98444,Damaged,2020-01-15
3569,73255,Customer changed mind,2020-06-01
3570,45933,Wrong item,2021-03-30
3571,8516,Wrong item,2021-07-15
3572,70844,Customer changed mind,2021-01-25
3573,21514,Customer changed mind,2021-01-04
3574,91016,Damaged,2020-09-13
3575,93979,Damaged,2020-07-27
3576,57962,Customer changed mind,2022-02-15
3577,88317,Customer changed mind,2020-02-19
3578,35449,Damaged,2022-01-12
3579,92798,Wrong item,2021-05-29
3580,71076,Wrong item,2023-04-17
3581,64285,Customer changed mind,2022-04-11
3582,80926,Wrong item,2093-09-03
3583,41699,Customer changed mind,2023-09-01
3584,43757,Customer changed mind,2021-12-17
3585,65332,Damaged,2022-07-03
3586,83073,Damaged,2023-10-19
3587,94385,Customer changed mind,2023-07-09
3588,89822,Wrong item,2021-07-25
3589,22096,Damaged,2021-12-27
3590,70397,Customer changed mind,2040-06-28
3591,90785,Wrong item,2020-11-04
3592,91580,Damaged,2020-10-05
3593,26463,Customer changed mind,2021-09-26
3594,33116,Wrong item,2021-08-07
3595,15228,Customer changed mind,2022-12-16
3596,99914,Wrong item,2020-09-18
3597,39778,Wrong item,2080-07-06
3598,25411,Wrong item,2020-08-04
3599,83425,Wrong item,2020-04-12
3600,69029,Damaged,2020-03-03
3601,14022,Customer changed mind,2020-02-20
3602,43281,Damaged,2022-04-30
3603,23378,Damaged,2023-08-21
3604,56424,Customer changed mind,2023-04-28
3605,90260,Wrong item,2047-00-17
3606,18163,Customer changed mind,2020-04-03
3607,80222,Wrong item,2020-03-21
3608,75758,Wrong item,2020-12-30
3609,42314,Customer changed mind,2022-06-15
3610,47335,Wrong item,2022-05-21
3611,36312,Wrong item,2021-02-20
3612,27719,Wrong item,2022-12-23
3613,82214,Wrong item,2022-10-16
3614,53740,Wrong item,2021-10-23
3615,9338,Customer changed mind,2021-06-01
3616,43421,Customer changed mind,2023-11-16
3617,23136,Damaged,2022-01-20
3618,2349,Wrong item,2022-10-30
3619,35923,Customer changed mind,2022-03-13
3620,11432,Wrong item,2020-08-25
3621,66765,Customer changed mind,2092-04-20
3622,1441,Customer changed mind,2020-07-21
3623,1468,Damaged,2021-03-19
3624,74251,Damaged,2021-03-16
3625,12942,Customer changed mind,2020-06-06
3626,31902,Damaged,2022-05-04
3627,50105,Damaged,2023-08-02
3628,88803,Customer changed mind,2021-04-26
3629,56114,Wrong item,2023-07-11
3630,94164,Damaged,2023-03-19
3631,40405,Customer changed mind,2020-09-15
3632,96474,Wrong item,2020-10-07
3633,14061,Damaged,2023-05-23
3634,74650,Customer changed mind,2020-02-16
3635,80835,Damaged,2021-06-06
3636,15722,Wrong item,2022-12-12
3637,61503,Wrong item,2020-10-13
3638,37480,Damaged,2022-12-14
3639,37147,Damaged,2021-10-14
3640,90859,Wrong item,2023-03-27
3641,40282,Damaged,2021-03-17
3642,66357,Damaged,2020-05-02
3643,16784,Damaged,2021-08-12
3644,66140,Customer changed mind,2021-08-28
3645,17923,Customer changed mind,2023-12-25
3646,91041,Wrong item,2020-07-07
3647,3053,Wrong item,2023-06-02
3648,85453,Damaged,2023-09-22
3649,42152,Wrong item,2020-10-30
3650,57226,Customer changed mind,2021-03-17
3651,15137,Customer changed mind,2023-04-04
3652,24915,Customer changed mind,2020-11-25
3653,74309,Wrong item,2020-08-13
3654,87040,Damaged,2021-01-26
3655,60212,Damaged,2022-10-07
3656,54717,Wrong item,2021-10-12
3657,86968,Customer changed mind,2021-01-26
3658,37724,Wrong item,2020-12-04
3659,19490,Customer changed mind,2072-00-14
3660,89567,Customer changed mind,2023-01-11
3661,68207,Damaged,2022-05-16
3662,26831,Wrong item,2022-03-30
3663,79292,Wrong item,2023-09-03
3664,92781,Wrong item,2023-07-09
3665,95447,Damaged,2023-03-03
3666,46129,Damaged,2021-08-03
3667,57752,Wrong item,2022-06-02
3668,45213,Damaged,2020-11-19
