feedback_id,customer_id,store_id,product_id,rating,comments,feedback_date
616,900,4,8,3,Will buy again,2021-08-27
617,466,9,23,2,Great!,2023-06-09
618,546,2,409,3,Great!,2023-01-19
619,626,7,31,3,Too expensive,2021-01-18
620,211,3,295,bad,Poor quality,2075-10-16
621,468,6,16,bad,Poor quality,2022-08-23
622,958,13,189,3,Too expensive,2021-08-18
623,924,7,342,bad,Too expensive,2023-07-01
624,674,13,253,3,Too expensive,2021-11-21
625,643,18,164,bad,Poor quality,2023-02-18
626,959,3,479,3,Great!,2023-12-22
627,386,4,104,bad,Will buy again,2020-06-08
628,46,18,185,2,Great!,2020-07-02
629,276,10,62,5,Will buy again,2021-06-04
630,439,11,320,1,Poor quality,2020-05-24
631,624,19,306,4,Will buy again,2021-10-08
632,83,12,481,1,Poor quality,2023-10-10
633,632,9,385,4,Too expensive,2023-11-20
634,986,5,30,4,Great!,2023-10-05
635,61,7,64,1,Too expensive,2082-07-12
636,936,11,272,5,Great!,2023-05-27
637,223,13,251,bad,Poor quality,2022-10-24
638,106,15,360,2,Too expensive,2020-06-28
639,797,6,353,4,Poor quality,2020-03-14
640,239,14,474,bad,Will buy again,2020-12-14
641,963,16,467,5,Great!,2021-05-25
642,190,7,192,2,Will buy again,2099-04-01
643,95,3,379,2,Too expensive,2021-08-31
644,99,12,329,4,Will buy again,2020-09-23
645,598,18,193,bad,Too expensive,2023-01-13
646,115,16,19,1,Great!,2022-10-19
647,382,12,241,4,Poor quality,2021-07-09
648,829,11,256,bad,Poor quality,2059-08-01
649,463,4,468,1,Poor quality,2023-06-29
650,636,16,471,2,Too expensive,2069-06-22
651,240,9,298,1,Poor quality,2023-04-30
652,37,2,42,bad,Too expensive,2023-12-30
653,408,3,403,2,Poor quality,2022-08-14
654,719,6,388,5,Poor quality,2022-12-22
655,622,5,270,1,Poor quality,2023-11-18
656,772,7,96,4,Too expensive,2022-03-24
657,857,13,436,3,Great!,2020-07-23
658,497,14,489,1,Great!,2054-01-18
659,428,14,393,4,Too expensive,2020-01-01
660,856,2,21,3,Great!,2022-09-03
661,62,10,85,3,Poor quality,2022-04-20
662,104,9,53,1,Too expensive,2034-08-18
663,950,12,498,5,Will buy again,2022-07-10
664,80,12,148,3,Great!,2022-04-21
665,446,20,188,3,Poor quality,2020-06-08
666,666,4,150,1,Poor quality,2023-02-04
667,773,1,315,5,Too expensive,2021-01-05
668,824,6,59,4,Poor quality,2023-04-11
669,610,5,392,5,Poor quality,2020-06-24
670,599,19,354,bad,Too expensive,2023-10-07
671,260,16,158,2,Great!,2021-09-16
672,840,20,153,1,Will buy again,2020-06-21
673,964,14,326,1,Poor quality,2020-07-02
674,346,6,450,bad,Will buy again,2023-10-01
675,535,4,32,1,Too expensive,2021-08-08
676,450,18,166,bad,Will buy again,2077-06-18
677,80,5,16,bad,Too expensive,2023-12-16
678,457,1,358,4,Will buy again,2022-10-04
679,664,16,8,bad,Poor quality,2052-04-12
680,191,15,264,1,Poor quality,2023-02-17
681,246,6,356,2,Poor quality,2023-10-27
682,879,2,310,3,Too expensive,2020-08-30
683,472,16,91,3,Too expensive,2022-06-11
684,259,13,441,3,Poor quality,2020-06-12
685,220,1,71,2,Too expensive,2023-09-05
686,425,10,281,1,Will buy again,2021-02-21
687,581,6,182,4,Poor quality,2021-04-03
688,487,9,252,3,Poor quality,2023-06-29
689,757,4,408,2,Will buy again,2020-08-21
690,422,13,38,5,Great!,2021-06-16
691,999,6,81,4,Great!,2020-09-29
692,431,15,265,3,Too expensive,2020-09-19
693,747,8,231,5,Will buy again,2020-03-19
694,607,5,428,1,Will buy again,2021-11-09
695,273,12,408,3,Will buy again,2021-12-29
696,914,6,486,5,Will buy again,2022-04-29
697,76,18,339,bad,Great!,2021-09-07
698,868,8,272,3,Too expensive,2023-04-13
699,603,20,461,bad,Poor quality,2020-01-21
700,224,5,486,4,Poor quality,2020-10-30
701,483,2,314,4,Too expensive,2063-05-24
702,974,17,60,bad,Too expensive,2022-09-01
703,969,18,174,5,Too expensive,2023-04-22
704,945,14,38,5,Will buy again,2022-01-11
705,461,11,320,3,Poor quality,2023-08-27
706,232,15,384,4,Poor quality,2021-10-15
707,965,14,97,2,Poor quality,2021-04-27
708,522,7,120,bad,Will buy again,2091-07-21
709,783,14,468,3,Great!,2021-09-04
710,99,12,270,4,Will buy again,2021-10-12
711,547,4,390,5,Will buy again,2020-08-30
712,322,12,159,3,Great!,2022-05-25
713,572,7,262,bad,Great!,2064-03-05
714,414,10,122,bad,Too expensive,2022-07-15
715,269,19,73,1,Poor quality,2020-09-15
716,222,10,233,bad,Great!,2020-04-12
717,973,17,452,5,Poor quality,2068-06-02
718,25,3,141,2,Great!,2020-04-14
719,505,13,412,1,Will buy again,2021-10-11
720,987,10,188,3,Too expensive,2023-10-11
721,373,1,464,5,Great!,2020-01-07
722,546,5,223,4,Poor quality,2023-12-13
723,228,5,310,bad,Will buy again,2020-02-05
724,603,2,273,1,Too expensive,2022-12-14
725,40,7,109,3,Great!,2023-01-29
726,79,1,491,4,Will buy again,2021-12-04
727,315,3,290,bad,Poor quality,2021-07-10
728,318,13,49,4,Poor quality,2021-12-17
729,426,19,409,2,Too expensive,2021-04-25
730,647,1,442,2,Will buy again,2021-06-11
731,58,17,214,bad,Will buy again,2020-09-03
732,991,10,216,3,Great!,2020-04-18
733,686,15,308,2,Will buy again,2064-08-07
734,598,18,348,2,Poor quality,2069-04-16
735,85,4,411,2,Great!,2023-06-04
736,999,6,190,4,Too expensive,2022-06-24
737,16,13,114,1,Too expensive,2023-05-20
738,558,6,335,3,Too expensive,2022-10-01
739,915,16,355,bad,Will buy again,2020-12-10
740,600,5,453,5,Will buy again,2023-08-08
741,770,1,2,1,Poor quality,2020-08-15
742,16,13,332,bad,Will buy again,2055-08-07
743,339,11,468,5,Great!,2023-07-30
744,709,17,313,2,Great!,2020-06-16
745,438,20,107,4,Poor quality,2021-12-09
746,201,7,403,2,Great!,2022-06-30
747,941,15,255,5,Will buy again,2021-09-30
748,936,12,379,3,Poor quality,2023-12-20
749,355,17,384,1,Too expensive,2021-08-05
750,503,18,198,3,Great!,2042-06-10
751,224,7,392,1,Great!,2021-12-29
752,312,1,402,1,Poor quality,2021-06-21
753,745,8,271,3,Too expensive,2022-03-11
754,240,4,322,1,Will buy again,2022-09-08
755,68,19,300,3,Will buy again,2023-06-20
756,371,20,310,3,Too expensive,2022-02-22
757,878,11,427,3,Will buy again,2023-12-29
758,64,1,267,4,Great!,2022-06-29
759,60,19,416,1,Great!,2023-08-25
760,996,17,331,4,Great!,2020-06-06
761,648,20,26,3,Poor quality,2020-05-06
762,306,20,210,4,Will buy again,2022-10-02
763,550,17,436,bad,Will buy again,2022-05-24
764,923,2,316,4,Great!,2023-02-23
765,571,8,247,5,Poor quality,2032-10-03
766,307,6,231,2,Poor quality,2022-06-15
767,562,14,22,2,Will buy again,2021-08-28
768,888,14,296,2,Great!,2021-03-08
769,220,10,236,1,Will buy again,2021-04-17
770,53,3,398,3,Poor quality,2020-07-11
771,760,4,98,1,Too expensive,2020-06-05
772,372,15,55,5,Poor quality,2077-09-12
773,987,15,387,5,Will buy again,2020-09-22
774,313,19,272,2,Will buy again,2021-07-06
775,772,13,183,bad,Great!,2022-10-16
776,581,16,428,3,Will buy again,2021-07-06
777,443,15,396,1,Too expensive,2023-02-09
778,572,6,364,3,Poor quality,2023-06-13
779,761,4,427,3,Too expensive,2023-11-15
780,554,18,17,3,Will buy again,2020-11-19
781,57,12,53,bad,Poor quality,2020-01-16
782,31,4,273,1,Too expensive,2021-12-29
783,343,11,415,bad,Poor quality,2021-11-14
784,878,2,20,1,Poor quality,2023-07-13
785,954,3,260,5,Great!,2023-06-13
786,229,17,353,5,Great!,2022-03-25
787,581,10,362,4,Too expensive,2020-11-09
788,301,6,38,bad,Poor quality,2023-06-05
789,403,15,288,2,Too expensive,2022-03-18
790,879,4,266,3,Will buy again,2020-11-09
791,605,9,38,4,Will buy again,2020-02-12
792,667,20,205,5,Too expensive,2020-04-08
793,924,19,263,3,Will buy again,2023-02-12
794,236,14,338,2,Poor quality,2020-02-01
795,850,10,293,bad,Great!,2023-03-25
796,997,6,82,5,Too expensive,2095-02-14
797,642,5,293,bad,Too expensive,2021-12-20
798,815,7,439,3,Great!,2023-06-05
799,43,19,166,5,Poor quality,2021-07-11
800,491,6,422,1,Poor quality,2063-08-07
801,64,7,263,3,Too expensive,2021-05-09
802,120,19,299,2,Poor quality,2023-11-18
803,514,3,15,5,Great!,2021-04-13
804,129,14,226,3,Will buy again,2022-05-09
805,180,19,407,4,Poor quality,2021-09-27
806,113,19,74,4,Poor quality,2021-04-09
807,233,16,65,1,Too expensive,2021-03-21
808,469,12,81,3,Too expensive,2020-01-10
809,362,12,182,4,Will buy again,2020-01-02
810,432,14,377,1,Too expensive,2020-07-05
811,67,16,216,4,Poor quality,2021-11-14
812,752,17,76,bad,Poor quality,2023-07-28
813,177,5,92,2,Poor quality,2023-06-26
814,749,20,204,1,Poor quality,2023-10-12
815,298,19,200,2,Great!,2020-07-01
816,292,8,407,1,Will buy again,2075-07-07
817,243,19,98,bad,Great!,2021-04-01
818,688,8,492,1,Too expensive,2022-06-18
819,174,13,348,bad,Great!,2022-02-14
820,279,16,238,2,Too expensive,2021-10-29
821,62,3,318,3,Too expensive,2023-02-26
822,704,13,477,4,Will buy again,2021-05-20
823,915,10,427,1,Great!,2022-03-29
824,900,9,456,5,Will buy again,2020-08-13
825,459,19,450,3,Will buy again,2022-06-01
826,8,7,44,2,Poor quality,2020-11-15
827,884,10,61,4,Will buy again,2022-08-21
828,72,20,321,1,Poor quality,2023-06-13
829,882,9,434,5,Great!,2097-08-15
830,783,8,237,1,Will buy again,2050-00-04
831,458,10,335,3,Poor quality,2020-10-24
832,757,13,112,2,Will buy again,2020-03-03
833,21,17,439,1,Will buy again,2021-02-05
834,501,8,303,5,Great!,2023-04-06
835,534,17,326,1,Great!,2021-06-24
836,601,8,491,5,Too expensive,2020-08-20
837,161,5,424,bad,Will buy again,2020-12-21
838,298,11,34,5,Too expensive,2020-01-02
839,731,12,124,4,Great!,2020-01-29
840,295,7,303,5,Great!,2022-05-10
841,895,17,238,3,Great!,2020-04-11
842,959,2,272,5,Too expensive,2021-08-27
843,816,8,4,3,Will buy again,2034-09-04
844,803,10,37,5,Poor quality,2023-01-15
845,291,6,172,1,Will buy again,2020-12-16
846,562,10,283,2,Great!,2022-01-24
847,752,11,491,5,Will buy again,2023-02-12
848,579,4,421,bad,Will buy again,2023-12-31
849,92,9,262,2,Will buy again,2021-10-09
850,895,7,171,1,Too expensive,2021-06-24
851,352,12,10,1,Great!,2021-01-23
852,380,10,339,3,Too expensive,2023-01-22
853,305,13,498,2,Too expensive,2023-10-15
854,463,7,12,bad,Will buy again,2021-06-03
855,371,3,328,1,Will buy again,2072-07-14
856,981,6,412,4,Too expensive,2020-12-30
857,161,5,224,3,Too expensive,2020-04-15
858,203,15,367,3,Will buy again,2020-06-12
859,652,2,106,1,Great!,2020-04-03
860,923,20,128,bad,Poor quality,2023-05-29
861,225,9,383,4,Poor quality,2023-03-14
862,97,15,211,3,Will buy again,2022-03-05
863,479,13,361,4,Too expensive,2079-10-27
864,813,16,395,2,Great!,2020-12-01
865,753,13,61,4,Poor quality,2023-09-25
866,874,19,490,2,Will buy again,2022-05-23
867,277,11,221,2,Poor quality,2020-01-28
868,856,4,206,5,Will buy again,2020-04-27
869,745,6,478,2,Great!,2023-06-19
870,212,11,394,3,Will buy again,2020-09-18
871,676,17,241,5,Too expensive,2023-03-30
872,906,9,382,1,Too expensive,2020-12-06
873,381,15,301,bad,Great!,2022-02-25
874,6,5,162,5,Too expensive,2023-05-03
875,221,18,319,bad,Great!,2021-05-03
876,875,15,440,2,Will buy again,2023-01-12
877,233,4,279,bad,Poor quality,2021-07-31
878,105,20,255,2,Will buy again,2022-04-02
879,667,8,437,3,Great!,2023-09-17
880,772,2,258,5,Great!,2020-02-12
881,734,8,435,bad,Too expensive,2020-12-01
882,84,14,317,4,Will buy again,2022-04-02
883,146,18,132,2,Great!,2021-07-18
884,703,7,58,3,Will buy again,2020-01-26
885,157,11,162,5,Will buy again,2022-06-08
886,717,5,335,bad,Great!,2021-08-03
887,497,14,271,3,Will buy again,2047-05-26
888,309,16,275,2,Great!,2020-03-12
889,44,12,326,5,Too expensive,2022-01-23
890,8,5,255,1,Great!,2021-06-04
891,807,2,291,5,Too expensive,2020-09-07
892,305,20,258,bad,Poor quality,2021-11-20
893,904,17,84,5,Will buy again,2020-11-06
894,514,13,362,bad,Too expensive,2022-01-12
895,652,2,79,3,Great!,2021-01-02
896,217,4,73,bad,Too expensive,2023-08-08
897,220,4,135,3,Great!,2022-07-17
898,967,7,135,1,Poor quality,2020-08-30
899,928,9,272,3,Poor quality,2023-12-06
900,606,4,230,bad,Too expensive,2021-10-22
901,803,9,272,4,Great!,2021-01-29
902,24,7,190,1,Too expensive,2022-12-17
903,102,15,400,bad,Poor quality,2020-07-21
904,171,6,252,4,Will buy again,2021-11-16
905,630,1,329,2,Will buy again,2021-04-23
906,447,2,400,4,Great!,2020-07-07
907,614,16,147,bad,Will buy again,2020-07-21
908,998,1,454,1,Too expensive,2023-08-28
909,787,12,275,1,Great!,2056-07-01
910,892,4,384,bad,Will buy again,2023-05-23
911,537,2,131,bad,Poor quality,2023-01-02
912,268,12,380,bad,Poor quality,2020-03-24
913,507,2,222,5,Great!,2023-02-14
914,458,15,456,1,Too expensive,2020-06-16
915,587,7,38,5,Too expensive,2020-01-01
916,710,9,436,3,Will buy again,2020-04-15
917,226,9,491,1,Will buy again,2022-01-07
918,953,9,33,1,Great!,2020-11-01
919,989,5,323,3,Too expensive,2023-10-09
920,2,16,67,5,Poor quality,2022-03-05
921,647,18,356,3,Great!,2020-04-17
922,921,2,469,5,Poor quality,2022-04-30
923,883,1,80,5,Too expensive,2021-02-09
924,534,6,297,4,Great!,2023-01-03
925,220,12,436,2,Poor quality,2023-05-25
926,830,19,493,4,Poor quality,2023-11-22
927,766,8,90,bad,Poor quality,2022-05-23
928,473,9,467,5,Great!,2020-07-12
929,834,3,328,5,Too expensive,2021-05-13
930,862,6,242,5,Great!,2021-11-04
931,983,9,453,bad,Great!,2020-03-31
932,839,2,123,5,Poor quality,2023-03-02
933,244,2,376,bad,Great!,2020-12-27
934,31,17,334,5,Poor quality,2022-01-07
935,785,7,492,4,Will buy again,2023-05-07
936,399,20,125,5,Too expensive,2022-08-21
937,427,7,470,bad,Poor quality,2021-08-30
938,526,14,382,1,Great!,2022-04-05
939,973,13,52,2,Too expensive,2020-10-19
940,176,6,324,4,Will buy again,2021-01-25
941,881,18,119,1,Poor quality,2023-02-24
942,979,14,191,5,Poor quality,2023-04-30
943,221,20,221,4,Will buy again,2022-08-12
944,490,16,111,2,Too expensive,2023-09-10
945,39,17,221,1,Poor quality,2020-05-17
946,282,5,150,5,Will buy again,2021-09-09
947,825,14,356,bad,Great!,2023-11-23
948,368,9,42,5,Poor quality,2021-11-05
949,533,14,246,bad,Too expensive,2021-02-24
950,724,6,376,1,Poor quality,2021-08-12
951,920,15,379,3,Too expensive,2022-09-19
952,275,1,350,4,Too expensive,2035-03-06
953,911,5,300,2,Poor quality,2022-04-24
954,709,1,71,1,Great!,2021-04-27
955,753,9,76,4,Poor quality,2021-05-28
956,583,9,46,1,Will buy again,2020-03-21
957,942,11,215,5,Will buy again,2023-03-19
958,966,1,471,4,Great!,2022-07-30
959,438,9,472,bad,Too expensive,2020-09-24
960,853,2,82,bad,Will buy again,2058-05-25
961,157,6,158,2,Will buy again,2021-02-06
962,251,19,169,3,Great!,2023-01-17
963,198,6,122,2,Great!,2022-08-31
964,458,16,86,2,Will buy again,2022-03-13
965,104,20,196,3,Will buy again,2021-10-31
966,339,10,79,4,Great!,2020-08-12
967,929,10,61,1,Too expensive,2023-06-04
968,858,5,128,5,Great!,2021-04-01
969,606,4,426,3,Will buy again,2020-01-02
970,207,16,218,2,Too expensive,2020-08-15
971,929,7,488,4,Poor quality,2023-05-16
972,392,18,325,bad,Poor quality,2020-09-29
973,752,12,27,bad,Will buy again,2022-09-19
974,540,19,318,5,Will buy again,2021-06-17
975,955,19,144,1,Too expensive,2023-02-28
976,63,12,236,1,Poor quality,2020-06-09
977,217,4,473,5,Will buy again,2041-02-09
978,86,17,151,3,Great!,2023-03-30
979,737,1,210,5,Will buy again,2023-01-13
980,856,5,189,1,Poor quality,2020-05-21
981,477,15,361,1,Will buy again,2022-08-07
982,742,5,135,2,Too expensive,2020-11-23
983,84,16,415,2,Too expensive,2020-04-18
984,883,16,308,4,Will buy again,2097-05-07
985,715,9,311,5,Will buy again,2020-01-21
986,914,19,12,1,Great!,2020-01-17
987,504,8,205,4,Too expensive,2023-04-19
988,547,16,386,1,Great!,2022-08-05
989,42,19,481,1,Will buy again,2020-10-10
990,266,6,76,2,Too expensive,2020-06-16
991,317,8,111,5,Too expensive,2020-04-16
992,35,2,231,5,Too expensive,2021-09-23
993,613,20,97,3,Poor quality,2020-10-03
994,418,16,80,3,Too expensive,2020-09-16
995,383,16,383,5,Great!,2021-05-30
996,563,15,205,1,Poor quality,2022-07-22
997,275,7,427,2,Too expensive,2023-11-16
998,659,3,405,3,Great!,2057-06-16
999,479,5,189,bad,Poor quality,2022-08-09
1000,606,8,213,bad,Poor quality,2020-04-27
1001,635,2,180,4,Too expensive,2022-11-27
1002,113,10,452,4,Poor quality,2023-01-07
1003,617,12,52,5,Poor quality,2022-06-26
1004,455,15,387,4,Too expensive,2021-05-09
1005,728,16,457,2,Too expensive,2022-03-06
1006,652,17,272,1,Poor quality,2021-12-19
1007,486,5,500,bad,Great!,2020-09-19
1008,392,2,403,5,Will buy again,2020-04-12
1009,206,3,452,1,Too expensive,2022-08-25
1010,939,15,341,5,Great!,2081-00-14
1011,808,9,210,1,Great!,2051-09-15
1012,330,11,194,3,Poor quality,2023-11-23
1013,120,3,309,2,Great!,2022-03-03
1014,183,15,53,5,Too expensive,2021-12-27
1015,634,18,306,2,Too expensive,2023-09-22
1016,194,15,393,5,Too expensive,2023-04-03
1017,123,19,254,4,Too expensive,2021-07-17
1018,780,3,403,5,Will buy again,2020-06-07
1019,498,5,276,1,Great!,2021-09-08
1020,879,14,471,4,Poor quality,2023-09-02
1021,509,13,153,bad,Poor quality,2023-02-20
1022,855,13,344,4,Will buy again,2023-09-08
1023,344,18,274,5,Too expensive,2021-09-14
1024,811,14,194,bad,Too expensive,2082-05-13
1025,86,16,395,2,Will buy again,2020-03-12
1026,922,12,373,5,Too expensive,2020-03-26
1027,55,11,14,1,Will buy again,2021-03-15
1028,165,1,37,3,Poor quality,2034-03-06
1029,474,6,263,3,Poor quality,2021-06-15
1030,87,3,409,1,Poor quality,2022-03-30
1031,822,2,180,2,Great!,2021-03-12
1032,14,14,348,4,Great!,2021-03-02
1033,126,7,463,3,Great!,2087-10-18
1034,128,4,463,2,Poor quality,2023-04-15
1035,376,2,429,4,Poor quality,2022-08-30
1036,88,10,206,2,Too expensive,2020-01-22
1037,998,16,353,5,Poor quality,2023-09-03
1038,425,13,193,bad,Poor quality,2022-10-10
1039,424,4,237,5,Too expensive,2022-06-02
1040,972,9,295,bad,Great!,2021-01-30
1041,957,4,473,1,Too expensive,2020-01-17
1042,731,15,13,2,Will buy again,2041-07-27
1043,642,13,137,bad,Poor quality,2023-04-07
1044,674,9,14,bad,Too expensive,2022-03-16
1045,387,14,397,1,Poor quality,2021-08-07
1046,272,2,12,4,Poor quality,2022-02-17
1047,755,7,208,3,Too expensive,2021-08-08
1048,810,10,148,3,Poor quality,2022-12-01
1049,427,15,416,bad,Great!,2020-04-27
1050,782,5,385,1,Great!,2022-02-27
1051,190,9,473,5,Poor quality,2023-09-19
1052,115,20,422,2,Will buy again,2022-02-04
1053,117,4,73,1,Poor quality,2020-01-01
1054,945,15,274,3,Poor quality,2020-05-12
1055,556,11,314,2,Too expensive,2021-03-07
1056,927,12,191,5,Will buy again,2020-12-20
1057,98,5,458,1,Great!,2022-12-11
1058,285,13,345,3,Poor quality,2023-12-17
1059,924,6,465,3,Great!,2020-08-21
1060,458,14,42,1,Poor quality,2023-01-02
1061,745,18,488,bad,Poor quality,2020-01-11
1062,676,5,384,2,Poor quality,2021-04-12
1063,414,2,295,1,Poor quality,2023-07-16
1064,942,4,77,bad,Poor quality,2023-12-23
1065,656,8,228,4,Poor quality,2023-03-20
1066,179,9,398,2,Too expensive,2023-06-21
1067,498,4,123,5,Great!,2022-10-29
1068,51,7,455,2,Great!,2020-08-04
1069,279,6,494,1,Will buy again,2020-05-21
1070,375,17,171,2,Great!,2021-04-21
1071,832,1,436,3,Will buy again,2022-03-20
1072,550,8,177,5,Great!,2020-06-22
1073,916,14,486,2,Will buy again,2023-01-31
1074,645,15,148,1,Will buy again,2023-07-12
1075,763,5,109,4,Will buy again,2022-05-10
1076,659,5,490,bad,Great!,2023-07-31
1077,798,6,75,5,Poor quality,2020-08-24
1078,122,4,410,bad,Too expensive,2021-06-22
1079,12,19,93,3,Too expensive,2021-06-10
1080,609,15,48,5,Too expensive,2022-06-15
1081,430,7,450,4,Poor quality,2021-12-08
1082,408,1,360,3,Great!,2021-04-16
1083,638,10,459,1,Will buy again,2020-04-27
1084,904,13,393,4,Great!,2023-05-15
1085,689,20,326,5,Great!,2080-06-03
1086,990,5,423,bad,Great!,2020-08-21
1087,663,10,398,3,Poor quality,2023-03-07
1088,383,13,446,1,Great!,2023-01-06
1089,991,20,460,1,Great!,2022-02-07
1090,720,6,174,4,Will buy again,2021-08-06
1091,985,14,316,2,Will buy again,2020-06-14
1092,464,11,465,1,Great!,2023-09-08
1093,654,8,186,1,Poor quality,2020-05-23
1094,187,10,16,4,Great!,2023-03-04
1095,714,7,75,3,Too expensive,2020-12-22
1096,214,5,416,2,Poor quality,2022-05-17
1097,223,13,313,2,Too expensive,2022-09-03
1098,934,13,267,2,Poor quality,2022-07-11
1099,23,15,288,1,Will buy again,2039-05-26
1100,958,1,387,5,Poor quality,2022-05-25
1101,429,2,447,2,Too expensive,2020-07-06
1102,375,15,325,4,Poor quality,2023-07-17
1103,713,10,400,5,Great!,2020-09-20
1104,176,13,159,1,Too expensive,2020-08-23
1105,919,13,393,3,Will buy again,2020-09-21
1106,59,2,149,4,Great!,2021-10-04
1107,27,8,54,1,Will buy again,2045-02-28
1108,313,15,223,1,Too expensive,2021-05-30
1109,985,15,424,2,Too expensive,2022-06-25
1110,838,16,12,bad,Will buy again,2021-12-20
1111,463,14,223,4,Too expensive,2022-07-27
1112,709,18,150,1,Great!,2021-01-09
1113,3,13,221,2,Poor quality,2022-09-09
1114,737,10,25,5,Poor quality,2020-02-08
1115,372,12,419,5,Great!,2022-08-24
1116,625,10,77,5,Too expensive,2020-11-13
1117,590,5,496,2,Will buy again,2023-01-16
1118,670,12,242,1,Great!,2022-08-25
1119,156,9,380,bad,Too expensive,2023-05-18
1120,274,10,367,3,Poor quality,2023-08-25
1121,661,10,39,bad,Too expensive,2021-11-27
1122,163,10,484,bad,Too expensive,2023-04-27
1123,128,11,299,4,Will buy again,2081-02-22
1124,404,14,375,2,Will buy again,2052-02-28
1125,514,13,353,2,Too expensive,2021-05-23
1126,124,7,143,bad,Poor quality,2023-07-30
1127,550,11,267,bad,Great!,2022-03-26
1128,812,3,39,bad,Will buy again,2044-04-03
