history_id,product_id,price,effective_date
932,198,165.97,2021-01-16
933,245,418.79,2021-01-19
934,297,350.7,2020-02-06
935,20,256.3,2022-07-26
936,4,207.87,2023-12-18
937,85,366.25,2023-05-10
938,12,392.38,2023-09-24
939,289,151.17,2020-06-01
940,319,124.6,2023-08-01
941,328,268.73,2022-04-13
942,122,422.35,2021-06-01
943,91,156.02,2021-09-23
944,481,443.6,2021-05-10
945,127,178.45,2020-09-22
946,361,73.62,2020-02-11
947,449,118.34,2023-08-25
948,218,100.27,2023-03-30
949,90,26.82,2021-04-05
950,343,167.63,2020-01-26
951,180,342.38,2023-10-28
952,439,386.02,2022-07-31
953,178,149.07,2020-03-28
954,217,442.27,2021-07-08
955,475,301.11,2020-05-25
956,297,435.67,2021-12-01
957,419,76.52,2023-04-03
958,217,315.97,2023-03-16
959,318,401.19,2020-10-15
960,413,435.03,2020-10-11
961,351,50.79,2023-01-26
962,43,199.23,2020-02-10
963,33,N/A,2021-02-14
964,498,N/A,2090-08-21
965,441,46.96,2023-05-31
966,39,369.64,2021-09-24
967,73,N/A,2022-06-05
968,162,N/A,2021-07-28
969,166,51.14,2038-02-09
970,274,365.79,2023-03-10
971,221,255.94,2021-06-14
972,141,173.83,2021-07-26
973,194,145.91,2023-02-28
974,464,69.75,2022-02-03
975,129,421.54,2020-10-17
976,68,390.27,2022-12-02
977,456,45.21,2021-06-21
978,347,106.6,2022-10-21
979,14,354.68,2022-10-26
980,474,N/A,2022-02-27
981,43,111.55,2021-06-25
982,151,54.2,2063-02-28
983,207,209.6,2023-04-19
984,195,96.78,2021-01-04
985,153,N/A,2020-01-29
986,37,118.12,2023-12-02
987,256,86.85,2020-07-15
988,315,151.92,2021-09-07
989,322,N/A,2022-07-25
990,381,460.61,2022-09-23
991,383,324.76,2049-01-18
992,295,342.26,2023-08-10
993,479,340.77,2020-04-26
994,197,390.67,2020-11-03
995,460,149.74,2020-11-03
996,170,406.68,2020-04-27
997,165,N/A,2022-12-07
998,116,138.98,2023-08-13
999,432,162.41,2020-07-18
1000,100,126.43,2040-00-26
1001,441,235.28,2022-10-04
1002,365,148.13,2021-10-30
1003,320,483.5,2022-06-06
1004,124,N/A,2021-12-23
1005,442,119.54,2020-06-21
1006,227,334.22,2021-07-10
1007,371,276.58,2021-03-14
1008,108,N/A,2022-12-22
1009,356,328.21,2022-05-24
1010,389,457.97,2083-06-20
1011,116,335.34,2020-08-09
1012,388,278.12,2021-10-19
1013,85,479.72,2022-08-13
1014,28,410.31,2023-03-06
1015,148,287.87,2020-06-12
1016,394,153.78,2022-11-06
1017,258,66.04,2022-02-08
1018,23,174.21,2022-04-22
1019,420,109.01,2020-01-08
1020,323,86.9,2020-11-13
1021,293,494.34,2022-06-14
1022,216,243.67,2023-03-12
1023,129,8.45,2078-01-16
1024,40,323.36,2021-03-05
1025,33,217.06,2023-12-26
1026,318,313.96,2021-10-26
1027,221,93.24,2021-05-06
1028,295,80.51,2023-06-21
1029,24,443.38,2023-11-20
1030,99,125.38,2021-10-06
1031,172,301.59,2020-01-20
1032,290,39.67,2022-11-13
1033,302,154.59,2020-05-14
1034,170,194.07,2021-02-14
1035,138,334.47,2022-03-07
1036,89,317.53,2022-07-04
1037,123,182.62,2021-06-25
1038,37,467.38,2022-09-09
1039,311,340.14,2023-01-03
1040,416,212.07,2021-09-23
1041,250,409.92,2023-05-10
1042,148,N/A,2022-07-01
1043,230,459.3,2021-12-01
1044,193,348.35,2040-04-23
1045,267,423.01,2022-09-19
1046,283,87.64,2023-06-10
1047,136,N/A,2021-07-28
1048,271,464.04,2021-02-03
1049,383,190.69,2022-07-05
1050,401,34.9,2023-06-01
1051,433,86.37,2023-01-30
1052,15,37.9,2023-03-30
1053,339,254.3,2021-10-30
1054,164,296.3,2023-09-15
1055,125,20.57,2021-03-06
1056,38,108.98,2023-07-30
1057,69,N/A,2020-05-18
1058,287,54.12,2022-06-10
1059,400,296.49,2021-10-19
1060,66,91.5,2022-05-26
1061,123,476.44,2020-09-28
1062,176,205.67,2020-07-15
1063,452,373.52,2020-04-12
1064,432,347.39,2020-03-16
1065,205,351.13,2022-10-14
1066,105,130.48,2056-06-24
1067,263,87.37,2022-07-05
1068,475,365.98,2021-09-14
1069,452,361.36,2022-01-16
1070,97,45.21,2023-08-29
1071,468,433.96,2021-08-17
1072,175,498.22,2021-05-27
1073,303,N/A,2022-03-26
1074,330,182.54,2022-06-02
1075,237,108.37,2022-01-28
1076,180,401.81,2023-03-01
1077,125,N/A,2022-12-12
1078,334,231.59,2022-02-18
1079,350,292.57,2022-03-22
1080,39,27.32,2021-03-09
1081,411,457.21,2022-03-18
1082,142,381.02,2020-01-11
1083,41,352.03,2020-01-07
1084,1,N/A,2020-05-27
1085,130,243.37,2020-05-25
1086,215,133.42,2020-06-13
1087,348,320.25,2022-09-24
1088,333,311.18,2021-05-19
1089,10,357.27,2023-12-13
1090,207,N/A,2021-02-07
1091,349,483.92,2020-06-24
1092,246,236.48,2020-04-29
1093,210,358.0,2021-12-16
1094,160,247.1,2022-09-06
1095,257,38.01,2021-08-23
1096,135,349.99,2022-01-17
1097,489,N/A,2020-12-12
1098,281,182.53,2020-12-16
1099,16,389.38,2021-06-26
1100,374,N/A,2023-05-07
1101,66,175.96,2021-06-06
1102,270,472.23,2022-01-24
1103,230,253.5,2020-04-05
1104,363,295.91,2023-01-20
1105,163,370.99,2021-09-18
1106,287,24.44,2020-02-02
1107,298,250.54,2021-07-18
1108,465,347.9,2022-03-28
1109,24,245.27,2096-02-20
1110,31,18.7,2054-08-25
1111,481,N/A,2023-04-09
1112,91,494.27,2022-06-30
1113,118,409.99,2023-10-24
1114,186,N/A,2021-11-17
1115,160,64.15,2020-05-26
1116,236,339.84,2023-04-18
1117,248,216.96,2022-11-06
1118,181,41.78,2020-08-30
1119,68,52.93,2022-04-02
1120,365,458.75,2022-03-15
1121,55,376.02,2020-11-06
1122,307,444.57,2021-05-23
1123,1,342.05,2096-06-15
1124,302,307.64,2020-01-30
1125,223,186.35,2020-07-02
1126,218,296.25,2022-02-01
1127,441,468.89,2023-12-26
1128,245,437.18,2020-06-08
1129,128,174.5,2021-09-09
1130,69,177.83,2043-02-12
1131,186,169.68,2091-08-11
1132,123,416.09,2020-10-12
1133,472,199.83,2021-07-30
1134,480,230.74,2020-01-24
1135,328,453.8,2023-12-15
1136,443,213.62,2020-04-06
1137,40,289.75,2021-12-07
1138,35,291.29,2099-07-07
1139,484,66.98,2021-03-13
1140,116,146.22,2023-12-21
1141,31,55.38,2022-09-30
1142,223,98.83,2022-04-12
1143,179,399.01,2020-01-23
1144,446,383.72,2089-05-02
1145,201,402.69,2021-10-01
1146,313,295.97,2021-06-03
1147,464,N/A,2021-02-11
1148,482,163.59,2022-12-15
1149,297,361.32,2020-07-07
1150,386,224.68,2023-07-20
1151,404,68.95,2020-03-27
1152,500,356.17,2022-07-14
1153,161,375.92,2022-09-08
1154,348,78.51,2022-09-09
1155,214,310.67,2020-06-03
1156,122,N/A,2020-10-07
1157,368,67.94,2020-03-09
1158,180,57.76,2022-02-25
1159,263,312.51,2023-03-16
1160,423,490.39,2021-08-11
1161,236,30.47,2023-12-23
1162,480,N/A,2023-03-28
1163,399,66.87,2023-08-14
1164,254,45.83,2021-10-18
1165,431,211.35,2020-01-01
1166,261,397.69,2057-01-04
1167,389,211.42,2023-02-23
1168,395,74.17,2020-11-13
1169,231,297.86,2021-04-02
1170,240,297.67,2022-11-04
1171,318,26.73,2022-12-17
1172,70,314.11,2022-04-21
1173,306,150.75,2020-01-26
1174,189,N/A,2022-12-03
1175,472,240.83,2020-04-28
1176,207,202.76,2078-08-11
1177,204,424.63,2020-06-22
1178,378,491.69,2020-05-20
1179,443,442.65,2022-07-03
1180,423,233.8,2023-04-12
1181,434,264.48,2095-04-19
1182,372,204.64,2021-01-01
1183,46,212.94,2022-04-09
1184,68,288.7,2021-07-21
1185,128,30.9,2021-08-04
1186,30,450.22,2100-04-21
1187,350,288.84,2022-11-16
1188,4,227.5,2084-04-09
1189,172,N/A,2023-07-22
1190,61,348.47,2022-09-15
1191,218,395.93,2021-01-05
1192,45,138.76,2022-08-29
1193,271,251.08,2022-05-01
1194,12,96.72,2021-03-03
1195,391,248.77,2023-12-18
1196,19,259.77,2022-01-20
1197,256,198.49,2020-11-27
1198,207,N/A,2022-10-17
1199,495,220.75,2021-01-02
1200,354,207.18,2023-07-13
1201,34,308.44,2022-05-05
1202,45,19.86,2021-11-14
1203,14,90.91,2023-03-13
1204,276,61.37,2021-05-30
1205,208,38.1,2023-04-27
1206,195,18.03,2084-06-24
1207,307,171.34,2020-05-16
1208,466,16.14,2020-04-20
1209,320,284.88,2022-05-08
1210,178,306.74,2020-04-29
1211,16,213.34,2022-12-06
1212,192,344.26,2023-01-18
1213,7,423.0,2020-05-11
1214,280,N/A,2021-03-17
1215,370,27.5,2071-02-21
1216,89,N/A,2022-03-07
1217,51,55.29,2022-11-09
1218,263,226.02,2020-10-31
1219,79,35.3,2020-08-18
1220,84,100.22,2022-05-22
1221,97,125.5,2020-04-13
1222,200,286.67,2020-09-21
1223,420,150.79,2021-09-24
1224,343,108.99,2074-04-20
1225,62,69.68,2023-07-02
1226,389,286.4,2022-11-11
1227,26,21.53,2020-06-23
1228,156,292.1,2023-07-09
1229,268,494.74,2023-11-27
1230,437,354.12,2022-12-23
1231,460,488.88,2038-06-19
1232,422,265.01,2022-07-16
1233,88,210.36,2022-05-10
1234,42,324.94,2021-01-13
1235,486,140.94,2023-07-01
1236,323,47.59,2020-04-07
1237,443,415.63,2021-05-25
1238,69,436.57,2021-08-25
1239,249,N/A,2022-07-12
1240,252,214.77,2023-08-08
1241,126,6.1,2021-11-01
1242,38,382.86,2082-03-23
1243,59,73.41,2022-12-04
1244,436,460.52,2023-12-02
1245,383,79.72,2023-07-13
1246,278,462.57,2022-12-14
1247,317,405.75,2022-03-15
1248,155,431.95,2098-03-15
1249,499,486.52,2061-09-16
1250,202,137.95,2020-01-10
1251,164,253.52,2021-01-14
1252,177,N/A,2020-07-10
1253,173,378.42,2023-10-31
1254,67,136.26,2021-02-11
1255,36,321.38,2021-06-15
1256,254,237.26,2021-08-21
1257,342,372.12,2022-02-22
1258,78,N/A,2021-07-10
1259,376,334.3,2021-11-09
1260,23,74.81,2021-11-18
1261,399,391.43,2022-05-07
1262,182,142.97,2022-07-23
1263,302,124.28,2022-10-21
1264,192,218.75,2020-08-19
1265,30,232.78,2020-05-26
1266,334,308.09,2023-08-27
1267,16,254.35,2020-10-10
1268,276,284.17,2022-04-08
1269,488,204.45,2023-02-06
1270,135,21.21,2020-02-03
1271,377,379.2,2023-05-07
1272,109,53.02,2020-02-01
1273,167,326.0,2021-03-25
1274,188,202.73,2023-11-09
1275,115,N/A,2023-09-02
1276,178,106.47,2020-08-02
1277,396,68.33,2023-11-09
1278,86,440.17,2023-08-06
1279,181,411.19,2020-08-27
1280,6,374.99,2021-03-16
1281,431,5.37,2021-10-14
1282,449,51.13,2021-05-06
1283,90,183.18,2021-05-26
1284,470,397.87,2022-05-01
1285,472,N/A,2022-12-23
1286,94,8.25,2020-04-07
1287,175,337.66,2022-12-07
1288,41,N/A,2020-03-05
1289,170,310.05,2023-09-14
1290,256,129.11,2023-08-02
1291,470,212.53,2021-08-12
1292,421,250.37,2023-09-16
1293,427,N/A,2023-10-22
1294,384,N/A,2022-03-29
1295,59,14.12,2022-09-11
1296,326,340.89,2022-04-22
1297,338,259.15,2051-08-03
1298,59,180.2,2058-02-08
1299,135,99.75,2023-06-01
1300,458,482.5,2023-07-12
1301,68,132.59,2020-03-19
1302,398,354.89,2022-11-19
1303,356,189.57,2020-02-23
1304,314,249.79,2020-03-03
1305,261,101.55,2031-07-23
1306,435,N/A,2021-11-21
1307,302,367.55,2022-06-06
1308,276,318.33,2020-06-28
1309,374,95.74,2023-05-08
1310,473,189.55,2023-01-24
1311,89,259.33,2021-10-08
1312,381,181.64,2020-09-08
1313,424,431.57,2031-07-06
1314,481,163.04,2023-10-19
1315,23,474.34,2021-07-06
1316,364,N/A,2020-06-30
1317,100,329.11,2022-09-17
1318,418,239.08,2021-01-15
1319,262,176.82,2081-04-13
1320,461,465.55,2020-03-16
1321,106,N/A,2022-11-24
1322,404,32.55,2035-05-23
1323,318,75.71,2022-11-15
1324,223,278.12,2022-08-27
1325,376,86.55,2022-04-20
1326,2,312.12,2021-12-25
1327,388,163.72,2022-04-01
1328,346,288.2,2021-10-27
1329,22,448.42,2022-02-14
1330,183,183.91,2023-09-27
1331,171,99.74,2072-06-21
1332,256,302.09,2021-10-27
1333,84,336.9,2085-03-04
1334,384,89.73,2021-08-08
1335,121,229.67,2022-12-06
1336,419,216.6,2020-05-06
1337,227,58.33,2020-10-07
1338,476,284.72,2022-06-20
1339,165,297.12,2020-09-19
1340,115,N/A,2021-03-22
1341,334,N/A,2022-02-05
1342,41,45.52,2084-02-21
1343,327,348.65,2030-07-19
1344,94,145.35,2022-02-10
1345,315,N/A,2023-10-23
1346,24,22.87,2022-01-23
1347,363,495.71,2023-08-20
1348,44,408.11,2023-07-06
1349,128,259.75,2020-02-14
1350,265,31.73,2021-05-30
1351,350,267.03,2055-07-12
1352,400,N/A,2021-08-30
1353,192,49.95,2023-11-11
1354,34,213.24,2023-02-19
1355,83,69.98,2020-12-10
1356,251,139.74,2021-04-08
1357,163,62.87,2021-01-27
1358,121,105.63,2064-06-15
1359,167,326.16,2023-03-02
1360,168,66.95,2021-06-23
1361,405,305.42,2020-03-29
1362,310,355.41,2075-01-01
1363,457,446.61,2022-10-30
1364,79,302.02,2020-09-01
1365,276,213.23,2083-10-05
1366,328,322.0,2020-05-14
1367,478,190.65,2023-12-28
1368,111,N/A,2021-08-31
1369,422,481.32,2022-11-01
1370,373,15.38,2099-02-09
1371,161,167.49,2023-04-15
1372,365,306.37,2021-10-15
1373,306,145.88,2022-05-08
1374,30,231.18,2020-06-30
1375,58,130.68,2022-05-24
1376,248,189.97,2020-01-30
1377,48,365.11,2023-10-10
1378,257,436.36,2022-10-24
1379,309,234.68,2023-07-07
1380,272,105.41,2020-01-01
1381,303,26.7,2023-02-03
1382,225,N/A,2021-07-16
1383,188,10.28,2023-07-08
1384,405,429.96,2023-02-13
1385,320,410.9,2020-09-16
1386,445,251.88,2023-08-14
1387,106,222.25,2021-10-18
1388,271,471.34,2021-01-03
1389,390,192.3,2023-11-18
1390,404,N/A,2021-09-03
1391,232,413.42,2020-11-15
1392,102,417.59,2082-07-10
1393,276,N/A,2023-05-05
1394,347,272.34,2020-04-04
1395,496,172.42,2021-06-03
1396,446,410.94,2022-04-11
1397,153,N/A,2020-08-10
1398,412,292.54,2093-08-06
1399,212,169.81,2021-08-13
1400,429,36.71,2022-08-26
1401,30,391.36,2022-12-29
1402,269,N/A,2020-05-04
1403,341,485.44,2022-10-27
1404,484,295.86,2023-04-17
1405,48,378.28,2023-03-08
1406,279,345.95,2021-09-28
1407,476,414.85,2021-11-09
1408,403,438.3,2023-11-12
1409,24,196.23,2020-01-11
1410,224,417.91,2020-10-31
1411,378,144.59,2021-03-10
1412,407,181.66,2022-09-05
1413,38,456.42,2021-01-09
1414,147,291.81,2020-06-09
1415,306,436.24,2022-06-22
1416,115,117.55,2022-09-30
1417,403,308.8,2021-12-26
1418,71,105.92,2066-02-04
1419,469,N/A,2020-06-08
1420,147,383.25,2020-08-27
1421,409,19.67,2022-03-19
1422,90,424.1,2020-11-04
1423,31,187.51,2022-04-12
1424,276,265.85,2021-08-29
1425,3,387.96,2023-06-19
1426,367,186.31,2083-02-13
1427,92,N/A,2022-02-04
1428,2,258.64,2079-05-09
1429,218,63.04,2020-10-28
1430,420,266.35,2022-04-21
1431,245,430.02,2022-07-12
1432,325,N/A,2022-10-11
1433,461,418.49,2022-02-06
1434,423,450.1,2022-03-03
1435,19,376.4,2022-09-08
1436,111,175.27,2021-09-30
1437,239,8.31,2022-04-08
1438,411,122.7,2020-10-26
1439,457,344.7,2022-08-30
1440,85,115.62,2020-12-10
1441,409,N/A,2061-02-20
1442,135,248.77,2021-03-29
1443,193,123.04,2021-03-29
1444,479,13.89,2021-03-23
1445,463,138.48,2023-06-30
1446,440,276.91,2021-04-10
1447,491,76.53,2020-04-23
1448,373,179.0,2021-02-04
1449,490,355.85,2021-12-25
1450,449,262.68,2022-10-28
1451,496,56.35,2021-01-17
1452,216,101.56,2023-08-04
1453,15,230.38,2021-05-26
1454,466,483.53,2020-04-14
1455,31,102.18,2022-09-13
1456,147,250.67,2022-07-23
1457,247,144.08,2022-06-24
1458,65,N/A,2080-09-15
1459,193,219.84,2022-12-16
1460,97,397.75,2022-02-24
1461,89,321.93,2020-03-03
1462,428,91.23,2020-06-10
1463,1,232.91,2023-10-06
1464,335,219.11,2022-10-12
1465,40,260.94,2020-10-08
1466,206,325.48,2022-05-06
1467,199,245.79,2057-01-19
1468,466,341.8,2021-08-28
1469,298,406.84,2095-09-06
1470,397,64.92,2020-05-24
1471,22,472.18,2041-09-03
1472,201,329.2,2023-06-28
1473,72,158.72,2020-07-30
1474,314,441.55,2021-11-12
1475,223,478.92,2021-10-25
1476,409,54.04,2022-02-22
1477,453,139.62,2023-11-25
1478,328,32.28,2023-06-01
1479,330,N/A,2022-10-12
1480,438,483.55,2022-09-16
1481,334,340.64,2023-05-20
1482,496,127.39,2022-12-15
1483,85,329.01,2022-11-08
1484,490,400.06,2023-07-12
1485,322,273.14,2022-12-17
1486,391,182.2,2020-11-02
1487,321,137.5,2023-09-09
1488,42,350.51,2021-12-16
1489,98,282.97,2023-09-14
1490,463,285.53,2050-08-13
1491,377,263.72,2021-10-13
1492,5,N/A,2095-07-14
1493,203,17.05,2022-07-02
1494,245,498.56,2022-06-02
1495,470,N/A,2023-09-11
1496,311,38.69,2021-12-07
1497,130,53.47,2022-07-06
1498,51,155.26,2022-05-16
1499,440,481.9,2020-05-28
1500,140,368.83,2023-03-06
1501,336,188.45,2023-09-16
1502,287,381.19,2061-06-17
1503,39,197.7,2021-09-14
1504,470,97.33,2020-09-01
1505,383,208.29,2020-04-11
1506,164,398.75,2023-10-12
1507,323,112.85,2021-10-29
1508,433,46.92,2021-12-20
1509,259,456.25,2022-08-29
1510,56,N/A,2022-08-31
1511,224,120.52,2020-07-07
1512,358,286.29,2023-11-22
1513,165,316.93,2022-02-12
1514,330,388.22,2023-01-02
1515,33,144.19,2023-05-12
1516,177,97.36,2022-01-29
1517,379,465.75,2020-12-29
1518,145,137.35,2065-01-17
1519,117,176.8,2021-10-30
1520,185,374.67,2021-03-03
1521,159,403.1,2023-05-22
1522,136,454.15,2023-02-18
1523,477,304.96,2022-07-06
1524,461,235.95,2023-06-07
1525,348,154.34,2021-03-07
1526,236,252.64,2022-10-28
1527,168,127.15,2022-07-31
1528,5,157.19,2023-06-22
1529,183,9.59,2022-07-24
1530,169,393.81,2021-09-30
1531,114,350.84,2020-04-17
1532,449,421.82,2021-01-01
1533,2,221.72,2023-03-28
1534,472,36.82,2020-03-07
1535,119,N/A,2021-08-03
1536,193,329.38,2021-07-30
1537,114,488.73,2023-12-27
1538,184,482.4,2020-01-25
1539,111,37.85,2021-08-28
1540,137,496.18,2021-03-15
1541,95,N/A,2023-09-04
1542,401,300.17,2022-03-29
1543,309,472.59,2020-05-08
1544,354,50.6,2022-07-29
1545,488,336.69,2023-11-29
1546,90,N/A,2020-11-05
1547,304,6.88,2046-01-19
1548,145,325.61,2022-08-16
1549,127,242.05,2020-01-29
1550,380,85.42,2021-11-21
1551,500,178.63,2023-01-10
1552,330,426.77,2023-10-06
1553,323,345.51,2022-12-09
1554,18,273.81,2020-06-08
1555,188,415.77,2020-04-13
1556,425,21.66,2022-06-29
1557,354,316.42,2021-02-11
1558,61,483.31,2023-08-02
1559,200,162.2,2023-03-15
1560,171,117.1,2021-08-02
1561,292,42.5,2021-05-24
1562,319,332.36,2021-05-19
1563,381,499.02,2023-02-15
1564,313,363.4,2022-03-21
1565,264,222.84,2020-08-23
1566,287,418.71,2020-04-26
1567,270,286.0,2023-09-23
1568,75,442.61,2022-03-01
1569,319,403.82,2022-08-04
1570,34,288.16,2022-03-18
1571,313,300.52,2020-08-02
1572,214,80.39,2022-04-13
1573,67,N/A,2021-04-18
1574,368,406.21,2021-03-14
1575,447,324.02,2022-09-19
1576,82,399.14,2020-11-02
1577,383,290.56,2023-01-28
1578,351,112.75,2023-08-22
1579,169,246.42,2063-05-07
1580,314,57.38,2021-07-04
1581,366,8.64,2023-11-16
1582,351,248.76,2023-03-31
1583,218,251.43,2021-03-13
1584,419,403.16,2021-04-15
1585,355,285.08,2020-12-29
1586,496,202.51,2048-06-25
1587,433,N/A,2023-07-24
1588,172,116.75,2023-12-15
1589,359,58.73,2022-01-13
1590,163,301.83,2022-10-21
1591,441,408.46,2022-06-02
1592,38,377.19,2053-01-12
1593,388,326.82,2022-02-01
1594,441,72.8,2020-07-01
1595,496,302.6,2021-06-24
1596,398,497.75,2020-01-31
1597,106,362.62,2020-04-24
1598,209,281.3,2022-04-27
1599,213,368.65,2021-11-22
1600,296,214.41,2021-04-10
1601,310,N/A,2023-10-09
1602,313,348.46,2050-05-15
1603,424,13.14,2022-01-23
1604,427,385.88,2020-03-17
1605,476,N/A,2020-07-25
1606,110,24.93,2023-03-05
1607,486,N/A,2023-10-30
1608,485,30.46,2022-02-05
1609,210,465.52,2020-11-18
1610,170,494.97,2022-01-13
1611,34,291.52,2022-12-29
1612,170,N/A,2022-01-08
1613,139,485.3,2020-08-05
1614,296,248.88,2022-07-12
1615,64,333.82,2023-08-21
1616,396,N/A,2020-11-04
1617,385,185.09,2021-03-01
1618,274,N/A,2021-06-21
1619,386,284.16,2021-06-22
1620,225,406.3,2022-07-17
1621,53,34.98,2023-10-20
1622,443,N/A,2022-10-10
1623,110,186.88,2073-04-16
1624,398,248.0,2022-03-29
1625,301,39.78,2022-09-03
1626,293,98.57,2023-05-14
1627,353,230.73,2021-01-25
1628,21,398.36,2020-06-24
1629,31,131.96,2022-09-20
1630,434,265.36,2023-09-11
1631,327,327.6,2022-01-29
1632,392,103.82,2023-03-13
1633,116,176.94,2020-02-03
1634,324,374.93,2020-11-20
1635,459,221.69,2022-02-05
1636,464,362.08,2021-12-19
1637,129,494.55,2020-12-19
1638,234,425.06,2039-02-25
1639,291,13.82,2092-01-16
1640,368,170.97,2021-05-08
1641,70,231.81,2022-10-13
1642,195,436.78,2021-03-24
1643,114,48.88,2064-01-05
1644,379,496.29,2023-05-25
1645,92,106.09,2037-08-06
1646,401,492.98,2021-09-24
1647,187,358.16,2023-02-08
1648,479,272.01,2023-09-06
1649,298,160.83,2020-12-15
1650,366,N/A,2093-02-09
1651,1,301.38,2021-03-31
1652,361,279.77,2022-10-25
1653,454,315.0,2020-01-16
1654,225,13.93,2022-05-29
1655,101,463.15,2023-01-12
1656,94,198.8,2021-10-17
1657,285,N/A,2023-11-09
1658,90,465.68,2021-05-08
1659,301,344.71,2021-12-18
1660,471,372.58,2020-09-03
1661,3,252.32,2023-07-02
1662,315,219.94,2021-07-17
1663,88,160.16,2021-04-09
1664,33,N/A,2022-02-17
1665,247,207.78,2020-03-25
1666,427,N/A,2022-10-02
1667,244,77.35,2020-06-24
1668,214,52.84,2023-12-28
1669,479,342.7,2022-10-12
1670,289,434.22,2023-03-07
1671,444,212.73,2021-03-07
1672,8,424.65,2021-01-02
1673,295,377.92,2041-09-19
1674,224,82.32,2021-11-19
1675,56,20.95,2022-11-12
1676,136,105.93,2023-07-19
1677,339,413.51,2021-11-04
1678,490,403.7,2041-05-23
1679,331,453.94,2021-09-29
1680,30,330.1,2020-09-05
1681,440,9.77,2021-08-09
1682,421,352.73,2020-07-27
1683,17,437.15,2020-02-20
1684,37,107.33,2022-10-21
1685,476,167.05,2023-04-22
1686,450,355.19,2020-09-24
1687,76,328.47,2021-08-10
1688,328,152.1,2021-03-01
1689,122,193.3,2021-01-26
1690,139,97.61,2022-01-27
1691,500,N/A,2023-12-25
1692,47,N/A,2020-10-07
1693,133,181.85,2023-12-29
1694,265,200.48,2091-09-21
1695,37,N/A,2022-12-26
1696,236,418.26,2021-08-15
1697,490,458.81,2096-08-24
1698,290,N/A,2023-01-01
1699,428,253.58,2020-08-06
1700,150,443.78,2022-06-18
1701,16,360.58,2020-02-21
1702,437,127.13,2021-11-06
1703,345,345.11,2021-05-22
1704,287,180.07,2093-06-02
1705,379,438.2,2020-11-10
1706,214,373.03,2023-08-23
1707,101,443.38,2020-01-08
1708,144,347.99,2022-12-21
1709,360,497.75,2021-01-09
1710,48,282.36,2073-01-03
1711,176,N/A,2071-03-06
1712,431,25.44,2020-02-28
1713,8,368.25,2090-02-18
1714,201,464.33,2022-05-01
1715,119,329.13,2021-01-30
1716,93,60.25,2022-02-16
1717,200,261.42,2023-11-26
1718,320,224.17,2021-09-15
1719,78,392.14,2049-10-12
1720,257,N/A,2021-04-24
1721,78,169.37,2020-11-23
1722,454,N/A,2020-02-07
1723,10,97.57,2023-07-07
1724,334,N/A,2021-08-15
1725,91,301.28,2021-04-30
1726,299,342.8,2023-09-16
1727,303,206.02,2022-02-19
1728,83,109.46,2020-03-29
1729,142,147.67,2022-09-13
1730,464,383.25,2092-08-18
1731,256,61.67,2022-08-01
1732,375,165.47,2021-08-13
1733,463,304.35,2023-08-28
1734,348,313.03,2022-09-10
1735,314,47.56,2021-12-13
1736,188,319.35,2021-11-25
1737,43,63.67,2020-01-26
1738,217,440.35,2020-10-18
1739,402,433.63,2023-09-28
1740,496,352.85,2021-09-01
1741,5,N/A,2022-04-08
1742,442,97.35,2020-06-03
1743,7,356.28,2023-08-14
1744,495,N/A,2023-01-27
1745,28,307.11,2020-07-03
1746,107,205.87,2021-11-30
1747,465,35.01,2023-12-24
1748,200,362.4,2042-01-10
1749,306,N/A,2020-11-13
1750,235,133.8,2022-10-19
1751,485,137.6,2022-09-07
1752,132,113.16,2021-12-24
1753,431,459.38,2030-10-02
1754,126,492.44,2020-11-29
1755,179,N/A,2059-04-07
1756,469,433.21,2021-02-10
1757,208,289.74,2023-11-05
1758,281,38.55,2020-07-04
1759,227,107.97,2020-02-15
