movement_id,product_id,store_id,movement_type,quantity,movement_date
700,145,19,TRANSFER,62,2020-07-12
701,394,14,IN,10,2020-02-14
702,383,1,IN,46,2023-04-05
703,465,1,OUT,37,2023-07-10
704,397,3,IN,42,2023-03-05
705,8,9,IN,56,2099-02-23
706,165,20,IN,88,2020-04-08
707,462,12,OUT,78,2020-08-17
708,449,10,IN,46,2020-03-18
709,310,7,IN,75,2022-04-19
710,242,16,OUT,36,2023-05-12
711,325,14,TRANSFER,80,2022-09-19
712,176,4,TRANSFER,99,2022-07-05
713,388,4,IN,73,2023-05-31
714,115,18,TRANSFER,91,2023-06-04
715,276,4,OUT,15,2068-03-27
716,475,6,TRANSFER,87,2023-03-10
717,153,5,TRANSFER,12,2023-07-29
718,65,16,IN,63,2020-08-23
719,129,4,TRANSFER,34,2023-06-26
720,304,14,IN,57,2022-01-04
721,242,3,TRANSFER,38,2021-05-09
722,453,10,IN,70,2023-07-05
723,432,8,OUT,3,2020-11-17
724,201,5,TRANSFER,20,2023-12-15
725,481,7,OUT,73,2023-07-29
726,450,4,TRANSFER,16,2022-01-05
727,253,3,IN,87,2021-01-14
728,65,18,TRANSFER,51,2023-01-19
729,215,12,OUT,83,2021-10-28
730,75,3,OUT,29,2020-04-23
731,385,11,IN,16,2021-05-17
732,239,20,TRANSFER,53,2023-01-17
733,212,1,OUT,unknown,2023-12-24
734,426,2,OUT,100,2020-06-11
735,52,14,TRANSFER,33,2023-08-26
736,307,17,TRANSFER,85,2023-01-09
737,288,10,OUT,1,2083-09-24
738,447,13,IN,41,2020-12-07
739,462,16,IN,unknown,2021-10-14
740,353,16,TRANSFER,40,2023-12-28
741,13,2,TRANSFER,70,2020-05-21
742,399,10,OUT,50,2022-04-18
743,96,20,IN,33,2022-08-01
744,295,11,OUT,69,2023-07-12
745,207,1,TRANSFER,67,2023-06-05
746,405,7,TRANSFER,unknown,2020-02-17
747,385,4,OUT,9,2095-10-09
748,137,14,IN,18,2022-08-21
749,187,8,IN,72,2020-05-19
750,285,5,OUT,19,2021-10-14
751,477,7,OUT,33,2020-01-02
752,383,1,OUT,78,2023-07-02
753,53,12,IN,15,2059-09-17
754,216,3,IN,39,2023-06-24
755,292,20,IN,26,2020-08-01
756,213,14,TRANSFER,68,2021-07-15
757,96,13,OUT,33,2020-11-22
758,162,16,IN,4,2059-06-26
759,316,14,IN,44,2021-10-20
760,407,9,IN,74,2020-11-17
761,172,10,TRANSFER,unknown,2021-12-19
762,390,20,OUT,90,2030-10-25
763,193,5,TRANSFER,78,2023-12-21
764,162,9,TRANSFER,28,2020-11-25
765,331,19,OUT,51,2020-09-04
766,37,4,IN,64,2020-01-15
767,101,4,OUT,63,2021-03-18
768,16,6,TRANSFER,52,2022-05-10
769,156,11,OUT,33,2023-03-08
770,269,8,IN,13,2070-02-01
771,478,8,IN,63,2088-01-25
772,351,20,TRANSFER,20,2023-07-10
773,18,6,IN,10,2023-02-14
774,81,4,IN,20,2020-10-13
775,108,19,OUT,89,2100-03-10
776,167,13,IN,unknown,2023-01-25
777,175,9,IN,40,2022-07-10
778,277,2,TRANSFER,48,2022-11-26
779,125,8,TRANSFER,11,2023-10-06
780,54,20,TRANSFER,65,2022-06-06
781,429,17,TRANSFER,91,2020-11-17
782,313,6,TRANSFER,22,2022-11-02
783,316,10,OUT,61,2041-06-24
784,373,14,OUT,62,2021-06-23
785,430,20,TRANSFER,96,2023-12-09
786,355,13,OUT,83,2023-01-11
787,365,5,OUT,83,2021-11-29
788,316,11,IN,43,2021-09-07
789,479,8,IN,1,2023-04-25
790,432,3,TRANSFER,unknown,2022-07-25
791,453,11,IN,67,2021-11-09
792,134,8,OUT,54,2061-06-17
793,219,1,IN,28,2021-01-04
794,48,7,OUT,22,2023-02-04
795,125,8,OUT,83,2021-03-10
796,52,6,IN,94,2074-04-12
797,309,7,TRANSFER,14,2020-02-17
798,202,12,TRANSFER,29,2022-12-18
799,432,5,OUT,22,2072-08-04
800,112,4,TRANSFER,26,2020-03-28
801,295,20,OUT,20,2020-03-27
802,396,16,IN,48,2022-02-22
803,282,5,IN,31,2023-03-14
804,217,16,IN,39,2023-09-07
805,335,13,TRANSFER,31,2022-09-12
806,47,2,OUT,35,2023-09-21
807,46,13,IN,65,2090-00-05
808,231,13,IN,2,2020-12-02
809,1,12,IN,74,2022-03-31
810,328,16,TRANSFER,60,2058-04-05
811,467,11,TRANSFER,29,2066-05-17
812,1,15,IN,7,2021-02-27
813,314,1,IN,96,2023-04-20
814,97,8,TRANSFER,89,2021-06-10
815,423,17,IN,82,2023-01-14
816,324,18,OUT,66,2021-11-02
817,139,10,IN,36,2023-07-07
818,72,3,OUT,43,2021-09-09
819,47,7,TRANSFER,83,2020-09-04
820,19,20,IN,49,2021-08-23
821,74,13,TRANSFER,62,2074-01-10
822,391,9,OUT,90,2020-08-23
823,154,3,OUT,79,2023-05-04
824,302,17,OUT,46,2023-05-30
825,6,2,IN,34,2023-02-28
826,53,16,TRANSFER,34,2021-07-02
827,184,13,TRANSFER,14,2020-04-19
828,217,2,IN,65,2021-09-09
829,73,8,TRANSFER,77,2023-12-16
830,343,18,OUT,40,2020-04-03
831,57,20,TRANSFER,59,2020-07-30
832,42,4,TRANSFER,34,2020-07-19
833,311,10,TRANSFER,92,2023-08-08
834,145,14,OUT,unknown,2021-03-06
835,394,17,OUT,80,2023-06-27
836,155,7,OUT,41,2021-08-06
837,446,19,TRANSFER,45,2022-09-22
838,335,6,TRANSFER,48,2023-02-07
839,172,2,TRANSFER,4,2020-03-02
840,229,8,OUT,62,2023-12-18
841,359,11,OUT,60,2021-11-01
842,207,18,OUT,73,2020-09-25
843,295,4,TRANSFER,3,2022-03-20
844,270,14,TRANSFER,71,2021-03-29
845,259,16,TRANSFER,unknown,2023-01-12
846,145,16,TRANSFER,58,2023-06-08
847,365,11,OUT,94,2023-08-25
848,240,18,IN,27,2022-12-08
849,244,5,OUT,47,2020-05-29
850,216,19,TRANSFER,unknown,2022-02-12
851,224,16,TRANSFER,13,2065-07-07
852,133,14,IN,43,2022-05-15
853,159,11,OUT,31,2022-05-01
854,479,12,TRANSFER,97,2042-00-06
855,337,14,OUT,unknown,2022-03-23
856,8,5,TRANSFER,77,2021-08-19
857,362,9,OUT,34,2020-04-27
858,119,2,TRANSFER,12,2021-06-04
859,125,9,IN,5,2021-10-22
860,252,18,IN,15,2089-06-17
861,328,5,TRANSFER,unknown,2022-09-15
862,237,11,IN,20,2021-11-01
863,25,15,OUT,58,2023-06-02
864,147,20,IN,19,2022-12-09
865,478,6,TRANSFER,unknown,2022-11-17
866,139,6,TRANSFER,67,2021-03-20
867,327,19,TRANSFER,90,2022-07-14
868,188,13,TRANSFER,48,2021-10-17
869,267,6,IN,84,2023-05-21
870,248,11,OUT,26,2022-12-08
871,464,3,IN,19,2023-12-30
872,433,16,IN,97,2021-12-12
873,10,13,TRANSFER,34,2022-05-14
874,374,1,IN,84,2023-02-23
875,182,5,IN,18,2021-01-26
876,7,11,IN,37,2020-12-13
877,300,15,TRANSFER,unknown,2023-09-15
878,131,4,OUT,23,2021-02-03
879,268,18,OUT,90,2020-11-22
880,78,9,TRANSFER,100,2022-08-01
881,280,18,IN,unknown,2042-04-22
882,107,10,TRANSFER,25,2020-05-03
883,256,18,IN,33,2020-09-17
884,378,1,IN,43,2099-04-09
885,487,13,TRANSFER,14,2022-01-05
886,396,3,IN,62,2020-08-07
887,434,3,TRANSFER,96,2021-10-31
888,313,20,OUT,98,2100-09-24
889,310,8,TRANSFER,84,2090-02-02
890,426,11,TRANSFER,93,2021-07-16
891,285,10,IN,18,2022-05-02
892,68,16,OUT,7,2020-05-24
893,271,11,OUT,unknown,2021-11-12
894,302,3,OUT,52,2020-03-30
895,171,8,IN,unknown,2022-01-18
896,457,15,IN,56,2022-05-30
897,195,9,OUT,42,2023-08-22
898,185,2,IN,73,2021-10-09
899,102,18,IN,11,2020-07-22
900,375,19,TRANSFER,10,2020-02-20
901,323,17,OUT,29,2021-12-15
902,368,3,OUT,28,2021-08-01
903,223,14,OUT,95,2020-01-15
904,489,11,OUT,72,2021-12-19
905,453,10,TRANSFER,4,2022-06-24
906,365,13,TRANSFER,47,2023-04-30
907,258,11,OUT,86,2021-12-03
908,118,15,TRANSFER,67,2020-08-13
909,475,20,IN,4,2020-04-25
910,262,10,OUT,63,2022-03-10
911,144,10,OUT,4,2022-11-01
912,154,14,TRANSFER,42,2023-10-07
913,46,7,IN,92,2020-07-27
914,304,15,IN,21,2021-03-26
915,320,7,IN,4,2020-09-17
916,216,8,IN,62,2021-02-22
917,310,16,IN,18,2022-05-08
918,25,17,IN,27,2021-12-10
919,20,17,IN,21,2023-01-10
920,344,18,IN,unknown,2023-06-24
921,334,7,TRANSFER,13,2088-03-13
922,387,20,OUT,29,2020-05-06
923,419,18,OUT,unknown,2023-11-21
924,80,6,TRANSFER,73,2021-08-07
925,380,16,IN,38,2023-04-22
926,418,19,IN,unknown,2022-09-19
927,115,8,TRANSFER,87,2022-11-24
928,235,13,IN,55,2023-08-06
929,30,7,IN,unknown,2023-12-29
930,197,11,IN,62,2020-06-23
931,66,5,IN,unknown,2020-03-13
932,487,9,OUT,64,2020-12-19
933,399,10,OUT,20,2071-05-14
934,320,5,TRANSFER,86,2022-03-21
935,419,17,IN,unknown,2020-07-27
936,360,8,TRANSFER,96,2022-04-03
937,104,4,TRANSFER,31,2021-09-13
938,288,6,OUT,99,2020-10-16
939,145,5,IN,86,2022-07-29
940,493,9,IN,88,2021-09-03
941,316,13,OUT,84,2023-07-24
942,193,16,TRANSFER,10,2022-11-19
943,113,13,OUT,75,2022-12-18
944,209,10,TRANSFER,55,2021-03-17
945,144,9,IN,81,2023-05-22
946,146,4,OUT,54,2021-08-06
947,423,1,TRANSFER,95,2020-05-17
948,279,12,IN,64,2023-07-06
949,494,17,IN,91,2021-01-14
950,4,8,IN,79,2020-03-26
951,154,14,TRANSFER,52,2095-00-20
952,453,10,IN,14,2023-01-09
953,316,13,IN,76,2022-02-24
954,145,15,TRANSFER,65,2022-10-15
955,491,5,IN,2,2023-08-09
956,162,15,OUT,26,2022-06-22
957,222,6,OUT,32,2021-07-28
958,245,13,OUT,21,2020-11-13
959,262,8,OUT,19,2022-06-04
960,253,9,IN,unknown,2021-09-11
961,104,3,TRANSFER,68,2023-07-05
962,310,15,OUT,19,2020-03-31
963,362,15,OUT,32,2021-04-25
964,452,4,IN,10,2023-03-07
965,362,16,OUT,unknown,2021-04-28
966,445,11,TRANSFER,59,2020-11-17
967,80,2,OUT,unknown,2022-01-30
968,103,17,TRANSFER,unknown,2023-08-20
969,115,5,TRANSFER,51,2021-10-30
970,226,20,OUT,92,2023-04-10
971,9,14,TRANSFER,37,2023-05-19
972,223,11,IN,unknown,2020-09-14
973,134,9,OUT,2,2023-10-25
974,384,4,IN,79,2020-07-18
975,256,20,IN,81,2022-04-13
976,160,2,IN,55,2020-06-29
977,176,11,IN,66,2020-07-14
978,127,14,IN,87,2023-11-06
979,359,7,OUT,34,2022-02-24
980,350,9,TRANSFER,15,2020-04-01
981,387,11,OUT,29,2023-03-26
982,435,4,TRANSFER,36,2031-06-15
983,32,20,IN,50,2072-10-23
984,412,18,TRANSFER,97,2020-01-25
985,147,15,IN,unknown,2030-06-04
986,207,11,IN,60,2021-07-04
987,261,3,IN,30,2023-09-22
988,216,12,OUT,49,2022-02-27
989,291,5,TRANSFER,43,2023-10-28
990,485,7,TRANSFER,42,2020-08-24
991,17,4,IN,11,2022-03-13
992,44,2,OUT,29,2021-11-06
993,257,2,OUT,44,2032-08-19
994,129,19,IN,unknown,2020-09-04
995,380,18,IN,75,2020-08-21
996,232,15,IN,10,2021-02-22
997,1,17,TRANSFER,17,2020-03-29
998,55,15,TRANSFER,94,2021-10-26
999,375,14,TRANSFER,92,2053-09-13
1000,49,14,TRANSFER,66,2023-09-17
1001,151,19,TRANSFER,unknown,2023-05-27
1002,377,5,IN,unknown,2022-08-18
1003,234,17,OUT,62,2023-07-07
1004,284,16,OUT,unknown,2022-01-08
1005,239,4,IN,71,2037-01-15
1006,258,14,IN,86,2022-01-24
1007,191,2,OUT,20,2021-06-24
1008,187,13,OUT,unknown,2033-08-09
1009,76,11,OUT,49,2094-01-10
1010,365,6,TRANSFER,9,2021-12-22
1011,361,19,TRANSFER,76,2021-02-15
1012,465,10,OUT,unknown,2022-06-17
1013,309,16,OUT,58,2023-03-13
1014,34,7,IN,16,2020-12-10
1015,330,18,TRANSFER,89,2020-10-16
1016,30,9,TRANSFER,32,2020-05-29
1017,251,8,OUT,59,2020-06-16
1018,460,10,TRANSFER,unknown,2020-07-19
1019,235,19,TRANSFER,18,2022-08-29
1020,133,20,TRANSFER,28,2022-06-03
1021,213,13,TRANSFER,37,2023-05-21
1022,71,4,OUT,94,2021-01-12
1023,27,7,IN,63,2020-01-24
1024,200,9,TRANSFER,55,2020-12-08
1025,14,14,TRANSFER,41,2022-10-28
1026,139,19,OUT,95,2022-12-15
1027,177,12,IN,56,2023-01-17
1028,343,3,TRANSFER,94,2022-09-07
1029,11,3,IN,unknown,2049-09-17
1030,429,18,OUT,59,2072-08-15
1031,353,16,OUT,26,2020-12-14
1032,494,14,TRANSFER,unknown,2021-12-16
1033,143,12,TRANSFER,27,2023-03-15
1034,450,11,OUT,59,2020-06-14
1035,233,7,IN,31,2021-10-08
1036,83,2,TRANSFER,65,2021-02-03
1037,405,8,OUT,89,2020-10-02
1038,410,6,OUT,2,2021-10-21
1039,101,6,TRANSFER,79,2023-01-26
1040,67,3,TRANSFER,91,2022-06-20
1041,347,10,TRANSFER,52,2020-06-11
1042,165,7,TRANSFER,50,2021-07-18
1043,476,18,TRANSFER,21,2089-09-25
1044,285,14,IN,87,2020-06-26
1045,371,11,OUT,36,2022-02-13
1046,234,15,IN,4,2021-07-31
1047,288,3,TRANSFER,unknown,2021-04-07
1048,89,18,OUT,84,2023-07-21
1049,116,15,IN,58,2021-09-25
1050,278,10,OUT,unknown,2021-12-16
1051,372,2,OUT,unknown,2030-07-19
1052,106,10,IN,83,2020-09-18
1053,6,3,OUT,37,2021-09-18
1054,106,6,OUT,71,2022-02-03
1055,365,20,OUT,1,2020-11-11
1056,22,8,IN,31,2063-04-09
1057,196,14,IN,2,2021-11-11
1058,92,5,IN,77,2020-10-24
1059,341,16,OUT,48,2020-06-25
1060,184,15,IN,65,2096-02-04
1061,321,18,TRANSFER,34,2023-07-28
1062,267,15,IN,unknown,2022-02-21
1063,433,17,OUT,86,2023-12-22
1064,244,11,OUT,41,2020-12-15
1065,64,13,TRANSFER,33,2023-01-23
1066,445,18,OUT,37,2021-02-14
1067,233,18,OUT,50,2023-12-20
1068,59,3,OUT,77,2022-03-25
1069,201,20,IN,12,2023-07-24
1070,183,8,IN,35,2022-12-30
1071,30,4,TRANSFER,50,2022-05-07
1072,468,4,TRANSFER,27,2020-06-03
1073,93,11,OUT,72,2023-08-12
1074,179,8,IN,35,2022-12-09
1075,256,3,OUT,24,2020-11-26
1076,487,16,IN,62,2022-06-15
1077,439,6,OUT,50,2021-10-23
1078,401,12,TRANSFER,70,2021-09-09
1079,483,16,TRANSFER,10,2022-05-21
1080,96,7,IN,20,2021-06-14
1081,34,15,OUT,42,2023-11-06
1082,362,5,OUT,6,2023-04-18
1083,443,11,OUT,59,2023-12-29
1084,408,3,TRANSFER,41,2022-02-22
1085,96,1,TRANSFER,99,2023-02-17
1086,359,3,IN,25,2086-09-04
1087,330,12,IN,34,2023-07-02
1088,411,10,TRANSFER,27,2066-06-23
1089,255,12,TRANSFER,9,2023-05-15
1090,87,3,IN,22,2020-06-07
1091,78,6,OUT,70,2023-08-13
1092,236,12,IN,95,2022-04-23
1093,105,4,IN,20,2021-12-12
1094,309,6,TRANSFER,2,2021-03-19
1095,103,20,IN,64,2043-03-03
1096,38,8,OUT,65,2023-07-25
1097,54,8,TRANSFER,35,2020-09-12
1098,499,19,IN,unknown,2020-08-02
1099,68,6,TRANSFER,12,2022-10-09
1100,277,18,OUT,94,2022-09-12
1101,453,10,IN,13,2021-11-07
1102,499,11,OUT,4,2080-05-23
1103,244,19,TRANSFER,unknown,2021-01-29
1104,90,18,OUT,52,2021-02-10
1105,347,17,OUT,26,2021-04-09
1106,299,18,IN,49,2020-06-04
1107,381,17,OUT,70,2021-07-17
1108,254,3,TRANSFER,36,2023-11-16
1109,31,8,TRANSFER,98,2021-11-26
1110,466,3,IN,39,2020-03-05
1111,406,4,OUT,unknown,2022-09-28
1112,87,12,OUT,68,2021-04-11
1113,295,2,IN,30,2022-10-05
1114,454,8,OUT,unknown,2021-09-24
1115,251,4,IN,37,2023-04-14
1116,386,5,IN,66,2021-12-28
1117,97,15,OUT,14,2023-09-24
1118,107,7,TRANSFER,12,2020-10-28
1119,40,18,OUT,31,2020-10-10
1120,438,14,OUT,55,2023-03-07
1121,107,6,TRANSFER,82,2023-12-16
1122,171,20,TRANSFER,73,2022-12-16
1123,283,6,TRANSFER,14,2022-09-02
1124,446,16,TRANSFER,49,2020-10-24
1125,492,1,OUT,23,2020-09-28
1126,76,10,OUT,86,2022-05-13
1127,62,18,OUT,71,2020-03-01
1128,275,2,TRANSFER,69,2020-04-02
1129,156,20,OUT,99,2021-07-21
1130,223,6,TRANSFER,78,2022-01-06
1131,395,7,TRANSFER,91,2086-01-28
1132,373,14,TRANSFER,56,2023-08-10
1133,92,3,IN,81,2023-01-10
1134,121,11,OUT,27,2023-02-16
1135,218,1,TRANSFER,56,2023-12-02
1136,69,6,TRANSFER,22,2021-05-16
1137,170,14,IN,35,2023-01-01
1138,160,17,TRANSFER,42,2021-05-03
1139,353,8,IN,85,2057-06-06
1140,251,2,TRANSFER,55,2020-11-13
1141,446,6,TRANSFER,58,2022-04-01
1142,456,9,TRANSFER,56,2023-10-15
1143,388,18,IN,48,2020-12-29
1144,387,6,IN,90,2099-01-27
1145,264,16,TRANSFER,75,2022-06-11
1146,369,9,OUT,95,2021-09-20
1147,500,14,OUT,22,2022-10-16
1148,133,9,IN,54,2020-06-28
1149,456,17,OUT,31,2021-08-15
1150,265,16,OUT,19,2022-11-27
1151,377,8,TRANSFER,8,2068-00-11
1152,207,9,IN,93,2080-02-08
1153,434,19,OUT,31,2020-02-04
1154,303,5,OUT,42,2022-10-22
1155,447,16,IN,7,2021-04-16
1156,69,13,OUT,100,2020-02-16
1157,136,2,TRANSFER,96,2023-06-20
1158,291,15,OUT,87,2022-12-23
1159,417,4,TRANSFER,31,2021-07-26
1160,469,2,OUT,2,2022-12-24
1161,375,3,TRANSFER,51,2091-03-03
1162,380,7,TRANSFER,68,2020-05-19
1163,476,13,OUT,6,2021-05-03
1164,499,2,TRANSFER,unknown,2022-11-21
1165,23,3,OUT,61,2022-12-27
1166,155,2,OUT,19,2023-11-06
1167,435,12,TRANSFER,63,2020-02-26
1168,459,17,IN,27,2023-05-06
1169,495,11,TRANSFER,31,2020-03-17
1170,57,1,TRANSFER,88,2021-07-21
1171,459,12,TRANSFER,28,2023-07-25
1172,372,18,TRANSFER,2,2022-10-06
1173,276,10,IN,42,2023-01-22
1174,42,2,OUT,19,2022-02-02
1175,334,3,IN,56,2021-11-10
1176,13,16,OUT,73,2022-08-22
1177,58,9,TRANSFER,78,2042-03-08
1178,257,8,TRANSFER,66,2039-02-02
1179,230,12,TRANSFER,47,2020-08-02
1180,487,18,OUT,36,2020-02-22
1181,294,4,IN,73,2022-03-14
1182,477,13,OUT,28,2020-08-02
1183,35,15,IN,69,2021-07-13
1184,477,12,OUT,23,2022-07-10
1185,397,14,IN,53,2021-12-08
1186,184,2,OUT,unknown,2020-04-02
1187,435,7,TRANSFER,56,2022-04-19
1188,419,1,IN,50,2020-06-25
1189,13,14,IN,19,2021-07-18
1190,239,14,IN,94,2021-10-30
1191,490,10,IN,94,2023-02-24
1192,111,12,IN,unknown,2023-02-16
1193,55,20,TRANSFER,82,2023-12-24
1194,275,15,OUT,unknown,2022-10-30
1195,6,7,IN,unknown,2023-08-14
1196,231,17,TRANSFER,42,2022-09-17
1197,141,20,TRANSFER,29,2022-04-26
1198,223,2,IN,27,2022-10-20
1199,66,20,TRANSFER,66,2022-07-02
1200,385,11,TRANSFER,9,2023-02-24
1201,459,12,IN,unknown,2022-03-16
1202,121,16,TRANSFER,71,2020-05-11
1203,311,20,TRANSFER,42,2022-09-24
1204,317,20,IN,93,2022-06-03
1205,416,3,OUT,73,2020-09-12
1206,225,10,IN,81,2032-02-22
1207,312,17,IN,16,2023-02-10
1208,476,16,TRANSFER,5,2023-01-26
1209,459,15,IN,72,2022-05-18
1210,225,7,OUT,100,2086-05-28
1211,229,12,TRANSFER,22,2023-01-01
1212,364,16,IN,17,2021-05-12
1213,247,6,TRANSFER,73,2022-10-21
1214,388,20,OUT,57,2021-11-11
1215,332,5,IN,22,2020-07-22
1216,163,12,TRANSFER,57,2020-06-09
1217,295,8,OUT,41,2021-10-27
1218,288,17,OUT,88,2023-01-28
1219,295,15,TRANSFER,12,2023-08-10
1220,436,17,IN,58,2020-10-13
1221,315,17,IN,74,2021-08-16
1222,177,3,OUT,88,2035-04-11
1223,258,15,IN,74,2021-04-09
1224,155,4,IN,75,2031-10-26
1225,282,5,OUT,unknown,2021-07-22
1226,495,9,TRANSFER,100,2020-11-21
1227,134,2,OUT,86,2023-02-22
1228,326,20,OUT,64,2020-01-30
1229,169,2,OUT,61,2023-05-23
1230,452,2,OUT,62,2021-09-02
1231,120,12,IN,79,2021-07-01
1232,8,17,OUT,66,2023-09-10
1233,358,3,OUT,72,2023-11-17
1234,492,1,TRANSFER,13,2022-07-27
1235,103,17,IN,80,2021-04-05
1236,202,9,IN,26,2021-11-29
1237,474,20,IN,56,2022-07-11
1238,152,2,IN,65,2022-02-03
1239,177,10,TRANSFER,68,2020-01-31
1240,496,4,OUT,69,2023-01-04
1241,409,19,TRANSFER,36,2020-04-28
1242,322,10,OUT,64,2020-07-12
1243,484,20,OUT,87,2021-03-24
1244,367,3,TRANSFER,41,2021-03-12
1245,97,7,IN,33,2020-07-13
1246,394,2,TRANSFER,21,2022-06-16
1247,372,1,TRANSFER,8,2023-07-25
1248,229,10,TRANSFER,30,2021-05-28
1249,223,20,IN,49,2045-00-14
1250,353,10,OUT,unknown,2021-08-07
1251,207,15,OUT,20,2020-02-21
1252,38,9,OUT,3,2023-12-28
1253,148,8,IN,59,2021-09-01
1254,473,19,IN,24,2020-10-03
1255,171,16,IN,5,2023-03-24
1256,120,20,TRANSFER,78,2020-02-04
1257,66,3,IN,9,2023-06-24
1258,237,19,IN,11,2020-09-08
1259,118,3,TRANSFER,unknown,2021-02-25
1260,211,10,TRANSFER,68,2020-01-22
1261,80,3,OUT,4,2022-10-10
1262,160,16,TRANSFER,22,2021-01-28
1263,497,3,OUT,1,2022-06-30
1264,262,7,OUT,1,2021-11-04
1265,363,4,OUT,unknown,2023-03-04
1266,438,15,IN,96,2021-04-17
1267,422,18,OUT,23,2022-11-14
1268,439,20,OUT,76,2022-07-09
1269,234,11,OUT,unknown,2020-11-21
1270,58,9,OUT,72,2021-05-28
1271,215,5,OUT,30,2022-08-16
1272,370,12,TRANSFER,20,2021-10-11
1273,330,11,OUT,22,2020-04-26
1274,86,5,IN,unknown,2020-09-22
1275,307,1,IN,36,2022-08-13
1276,121,1,IN,42,2022-05-09
1277,115,13,IN,35,2020-02-14
1278,144,16,OUT,3,2021-05-16
1279,292,10,IN,69,2021-10-21
1280,153,4,IN,21,2022-02-03
1281,24,17,OUT,78,2022-03-10
1282,354,1,TRANSFER,33,2020-05-04
1283,348,13,OUT,26,2022-06-21
1284,310,19,OUT,34,2022-06-19
1285,136,3,IN,76,2023-02-09
1286,290,5,TRANSFER,78,2021-10-12
1287,450,7,TRANSFER,95,2021-04-10
1288,460,12,OUT,unknown,2021-11-29
1289,474,9,OUT,82,2021-06-18
1290,54,3,TRANSFER,unknown,2091-08-07
1291,95,4,IN,86,2023-01-21
1292,397,15,IN,38,2023-11-07
1293,176,4,TRANSFER,63,2022-06-21
1294,136,11,OUT,29,2064-06-04
1295,53,10,OUT,37,2022-01-15
1296,211,11,IN,44,2057-05-27
1297,296,18,TRANSFER,unknown,2023-09-24
1298,314,10,OUT,95,2022-03-28
1299,31,18,IN,19,2020-08-25
1300,141,5,OUT,71,2022-05-08
1301,211,2,OUT,unknown,2021-09-01
1302,137,17,OUT,62,2021-12-24
1303,360,4,OUT,14,2023-04-13
1304,276,16,TRANSFER,78,2022-09-27
1305,96,1,OUT,57,2023-01-01
1306,335,6,IN,99,2043-01-23
1307,272,5,TRANSFER,54,2021-12-14
1308,231,13,TRANSFER,100,2022-07-27
1309,442,2,TRANSFER,54,2020-02-12
1310,259,7,TRANSFER,17,2023-03-05
1311,190,2,IN,43,2037-00-27
1312,260,4,TRANSFER,9,2023-04-09
1313,41,12,IN,42,2021-01-25
1314,142,1,IN,12,2021-08-31
1315,178,5,OUT,40,2020-05-26
1316,395,15,IN,26,2020-09-18
1317,198,11,OUT,36,2021-03-02
1318,421,4,OUT,68,2020-01-21
1319,289,14,OUT,32,2023-05-09
1320,132,4,IN,unknown,2020-08-06
1321,7,8,IN,32,2092-01-15
1322,212,4,OUT,unknown,2021-11-03
1323,266,14,IN,5,2023-03-04
1324,370,10,OUT,60,2065-07-06
1325,64,11,OUT,81,2023-10-09
1326,233,16,OUT,39,2020-02-29
1327,192,16,OUT,73,2082-00-06
1328,17,14,TRANSFER,65,2023-01-15
1329,358,9,OUT,15,2023-03-25
1330,87,15,IN,96,2023-07-22
1331,189,5,OUT,44,2022-11-03
1332,90,3,IN,6,2059-08-22
1333,50,11,TRANSFER,64,2023-08-11
1334,43,7,OUT,48,2022-02-09
1335,228,2,IN,5,2023-05-16
1336,489,15,TRANSFER,99,2020-11-12
1337,220,11,TRANSFER,9,2023-08-26
1338,220,17,TRANSFER,92,2020-10-13
1339,253,5,OUT,13,2023-01-31
1340,278,15,IN,17,2022-10-09
1341,497,17,OUT,unknown,2022-11-27
1342,280,19,OUT,90,2044-02-01
1343,253,12,TRANSFER,17,2023-03-08
1344,447,9,OUT,35,2020-07-03
1345,375,7,TRANSFER,47,2020-01-20
1346,44,18,IN,16,2022-05-24
1347,404,5,TRANSFER,36,2022-05-07
1348,167,10,IN,16,2021-12-22
1349,79,8,OUT,20,2022-01-19
1350,191,12,IN,26,2023-08-26
1351,188,17,TRANSFER,31,2022-03-29
1352,346,16,OUT,88,2020-04-25
1353,84,20,TRANSFER,96,2023-03-23
1354,315,15,OUT,11,2020-07-17
1355,72,9,OUT,unknown,2020-05-10
1356,350,15,IN,51,2022-07-26
1357,423,5,IN,unknown,2021-12-03
1358,212,12,OUT,100,2073-04-10
1359,436,12,IN,85,2087-03-13
1360,255,13,IN,unknown,2079-00-10
1361,10,10,OUT,16,2023-05-22
1362,149,14,OUT,unknown,2023-01-31
1363,117,9,TRANSFER,73,2022-09-20
1364,351,13,IN,39,2023-06-01
1365,72,5,OUT,38,2021-11-09
1366,235,17,OUT,24,2023-01-23
1367,443,19,TRANSFER,68,2021-05-24
1368,428,13,TRANSFER,13,2023-09-12
1369,429,13,OUT,3,2020-08-10
1370,366,3,OUT,unknown,2022-07-04
1371,276,18,TRANSFER,32,2020-10-07
1372,219,14,TRANSFER,83,2023-12-21
1373,339,9,OUT,5,2022-08-10
1374,347,6,TRANSFER,86,2020-03-26
1375,92,15,OUT,80,2020-05-15
1376,363,19,IN,76,2023-04-07
1377,214,5,IN,40,2023-04-01
1378,67,17,OUT,91,2020-01-05
1379,281,1,IN,unknown,2020-10-19
1380,152,12,OUT,20,2022-09-18
1381,305,4,TRANSFER,83,2088-05-14
1382,374,8,OUT,48,2020-12-24
1383,252,18,IN,95,2023-05-05
